step,loss,acc,eos_acc,gnorm,lr,n_tok
155,0.3102180063724518,0.9201558232307434,1.0,3.78125,0.0005997209502802879,2054
156,0.41740795969963074,0.8848526477813721,0.75,4.28125,0.0005997105211156914,1459
157,0.242366760969162,0.944136917591095,0.75,3.375,0.0005996999007166374,1987
158,0.24072147905826569,0.9385848045349121,1.0,3.140625,0.0005996890890900172,1498
159,0.20227006077766418,0.9490908980369568,0.75,3.71875,0.0005996780862428466,1100
160,0.36270418763160706,0.9056956171989441,1.0,5.0625,0.000599666892182265,1071
161,0.5325226783752441,0.858660101890564,0.75,5.0,0.0005996555069155363,1224
162,0.22366781532764435,0.9417624473571777,1.0,3.890625,0.0005996439304500481,1305
163,0.2304409295320511,0.9428571462631226,1.0,2.96875,0.0005996321627933125,1575
164,0.17107021808624268,0.9666993021965027,1.0,1.953125,0.000599620203952965,2042
165,0.15589554607868195,0.9688149690628052,1.0,2.5,0.0005996080539367659,1443
166,0.18145111203193665,0.9602836966514587,1.0,2.625,0.0005995957127525992,1410
167,0.3685835897922516,0.9005376100540161,1.0,5.125,0.0005995831804084729,744
168,0.1985839307308197,0.9566885828971863,0.5,2.875,0.0005995704569125189,1824
169,0.22031764686107635,0.9377880096435547,1.0,2.984375,0.0005995575422729937,1302
170,0.11507679522037506,0.9818181991577148,1.0,1.8671875,0.0005995444364982771,1705
171,0.23604483902454376,0.9415081143379211,1.0,3.0,0.0005995311395968736,1419
172,0.2538602352142334,0.9427570104598999,1.0,2.859375,0.0005995176515774112,1712
173,0.14227907359600067,0.9761372208595276,1.0,1.8203125,0.0005995039724486423,1341
174,0.19668951630592346,0.9572039842605591,1.0,2.09375,0.0005994901022194431,2103
175,0.12247776985168457,0.9729344844818115,1.0,1.890625,0.0005994760408988138,1404
176,0.1808001548051834,0.9521276354789734,1.0,3.125,0.0005994617884958786,1128
177,0.15407449007034302,0.975445032119751,1.0,2.21875,0.0005994473450198857,1629
178,0.38971713185310364,0.9081419706344604,0.75,5.40625,0.0005994327104802074,479
179,0.17642652988433838,0.9581358432769775,1.0,2.765625,0.0005994178848863401,1266
180,0.21013595163822174,0.9456264972686768,1.0,2.75,0.0005994028682479034,1692
181,0.10503484308719635,0.9887706637382507,1.0,1.2578125,0.000599387660574642,1692
182,0.1489822417497635,0.9640287756919861,1.0,2.1875,0.0005993722618764238,1946
183,0.13511578738689423,0.9707278609275818,1.0,2.375,0.0005993566721632408,1264
184,0.12126721441745758,0.9717618227005005,1.0,1.96875,0.000599340891445209,1629
185,0.09057506918907166,0.9814814925193787,1.0,2.15625,0.0005993249197325682,1188
186,0.07231030613183975,0.9867021441459656,1.0,1.484375,0.0005993087570356826,1128
187,0.17843592166900635,0.9514925479888916,1.0,2.796875,0.0005992924033650398,1340
188,0.1034916490316391,0.9795560836791992,1.0,1.828125,0.0005992758587312515,1712
189,0.1308489441871643,0.9668246507644653,1.0,2.609375,0.0005992591231450534,1266
190,0.17403848469257355,0.9533146619796753,0.75,2.953125,0.0005992421966173051,1071
191,0.11110445111989975,0.977150559425354,1.0,2.09375,0.0005992250791589898,744
192,0.21606327593326569,0.9431739449501038,1.0,3.21875,0.000599207770781215,1443
193,0.21288560330867767,0.9441723823547363,1.0,3.1875,0.000599190271495212,2042
194,0.11968251317739487,0.9730372428894043,1.0,2.09375,0.0005991725813123359,1261
195,0.2085999995470047,0.9451754093170166,1.0,3.0,0.0005991547002440654,1824
196,0.1879045069217682,0.9555555582046509,1.0,2.71875,0.0005991366283020035,1305
197,0.18059635162353516,0.9552736878395081,1.0,2.609375,0.0005991183654978769,1498
198,0.17478370666503906,0.9536741375923157,1.0,2.828125,0.0005990999118435362,1252
199,0.1464625895023346,0.9668325185775757,1.0,2.140625,0.0005990812673509557,1206
200,0.1786561906337738,0.9558333158493042,1.0,3.0625,0.0005990624320322335,1200
201,0.3240613341331482,0.9101284146308899,1.0,3.71875,0.0005990434058995919,2103
202,0.12952472269535065,0.9726368188858032,1.0,2.046875,0.0005990241889653765,2010
