step,loss,acc,gnorm,lr,n_tok
2136,0.00035683796158991754,1.0,0.00628662109375,0.00028481694938540034,1530
2137,0.00017656435375101864,1.0,0.0022430419921875,0.00028457987949034907,1365
2138,0.00017410713189747185,1.0,0.003082275390625,0.00028434282284569223,1184
2139,0.0002644309133756906,1.0,0.0040283203125,0.00028410577960525345,2099
2140,0.00025002428446896374,1.0,0.003997802734375,0.00028386874992284745,1983
2141,0.00021371565526351333,1.0,0.00567626953125,0.0002836317339522801,1257
2142,0.00020834697352256626,1.0,0.0027618408203125,0.00028339473184734864,1701
2143,0.0001839758624555543,1.0,0.0023956298828125,0.00028315774376184104,1401
2144,0.0002162750461138785,1.0,0.00274658203125,0.00028292076984953653,1820
2145,0.00018859961710404605,1.0,0.0025634765625,0.0002826838102642048,1439
2146,0.0001822953054215759,1.0,0.0023345947265625,0.00028244686515960606,1415
2147,0.000219469191506505,1.0,0.0038909912109375,0.0002822099346894918,1571
2148,0.00019566989794839174,1.0,0.0032196044921875,0.00028197301900760347,1260
2149,0.00015315368364099413,1.0,0.00193023681640625,0.00028173611826767315,1225
2150,0.0002179097500629723,1.0,0.00457763671875,0.0002814992326234231,475
2151,0.00016182717808987945,1.0,0.0020904541015625,0.00028126236222856583,1406
2152,0.00021336536156013608,1.0,0.002471923828125,0.000281025507236804,2038
2153,0.00016614861669950187,1.0,0.0021820068359375,0.00028078866780183024,1494
2154,0.00016836704162415117,1.0,0.0020751953125,0.0002805518440773271,1231
2155,0.00018999310850631446,1.0,0.002532958984375,0.00028031503621696693,1298
2156,0.00014795605966355652,1.0,0.00193023681640625,0.0002800782443744117,1248
2157,0.00017923212726600468,1.0,0.0027008056640625,0.00027984146870331316,1400
2158,0.00014866543642710894,1.0,0.0021209716796875,0.0002796047093573124,1124
2159,0.00036658666795119643,1.0,0.007232666015625,0.0002793679664900401,1220
2160,0.0002062632847810164,1.0,0.0025634765625,0.000279131240255116,1329
2161,0.00018288087449036539,1.0,0.002288818359375,0.0002788945308061492,1708
2162,0.0001810820831451565,1.0,0.002227783203125,0.00027865783829673804,1571
2163,0.00021031875803600997,1.0,0.0029144287109375,0.0002784211628804695,2099
2164,0.00013798289000988007,1.0,0.00180816650390625,0.00027818450471092,1184
2165,0.00016894616419449449,1.0,0.002197265625,0.000277947863941654,1701
2166,0.00013916887110099196,1.0,0.001739501953125,0.00027771124072622556,1406
2167,0.0001555325579829514,1.0,0.0019989013671875,0.0002774746352181768,1400
2168,0.000123994133900851,1.0,0.00139617919921875,0.0002772380475710382,1225
2169,0.00014180330617818981,1.0,0.00201416015625,0.0002770014779383293,1096
2170,0.00014583140728063881,1.0,0.0023345947265625,0.00027676492647355725,740
2171,0.0001682519941823557,1.0,0.0021820068359375,0.000276528393330218,1820
2172,0.00017527080490253866,1.0,0.00185394287109375,0.0002762918786617952,2038
2173,0.00014942682173568755,1.0,0.00225830078125,0.00027605538262176054,1337
2174,0.00016307878831867129,1.0,0.0028839111328125,0.000275818905363574,1625
2175,0.00014747395471204072,1.0,0.0020904541015625,0.0002755824470406828,1455
2176,0.00017182262672577053,1.0,0.002685546875,0.00027534600780652245,1826
2177,0.00014212392852641642,1.0,0.0017852783203125,0.0002751095878145157,1231
2178,0.00014662025205325335,1.0,0.0018310546875,0.0002748731872180728,1262
2179,0.00013653036148753017,1.0,0.00148773193359375,0.0002746368061705917,1484
2180,0.0001742433087201789,1.0,0.001800537109375,0.00027440044482545734,2050
2181,0.00013279361883178353,1.0,0.00154876708984375,0.0002741641033360422,1257
2182,0.00015386776067316532,1.0,0.001739501953125,0.00027392778185570565,2018
2183,0.0001553471083752811,1.0,0.00160980224609375,0.000273691480537794,1942
2184,0.00013286132889334112,1.0,0.00171661376953125,0.00027345519953564086,1401
2185,0.00015222598449327052,1.0,0.00244140625,0.00027321893900256606,1688
2186,0.00012986936781089753,1.0,0.0017242431640625,0.00027298269909187695,1439
2187,0.00012360229447949678,1.0,0.0016937255859375,0.00027274647995686655,1336
2188,0.00012675303150899708,1.0,0.00152587890625,0.0002725102817508153,1196
2189,0.00015622048522345722,1.0,0.0017852783203125,0.00027227410462698956,1983
2190,0.0002379313373239711,1.0,0.00408935546875,0.0002720379487386418,1530
2191,0.00012533171684481204,1.0,0.0016937255859375,0.00027180181423901135,1415
2192,0.00025204167468473315,1.0,0.00439453125,0.00027156570128132314,1220
2193,0.00011057755182264373,1.0,0.00150299072265625,0.0002713296100187885,1124
2194,0.00012783915735781193,1.0,0.00170135498046875,0.00027109354060460435,1067
2195,0.00015478629211429507,1.0,0.0019378662109375,0.00027085749319195353,2017
2196,0.00011881435784744099,1.0,0.0014190673828125,0.0002706214679340047,1365
2197,0.0001056054825312458,1.0,0.0012664794921875,0.0002703854649839121,1248
2198,0.00011310938134556636,1.0,0.00150299072265625,0.00027014948449481543,1202
2199,0.00014120088599156588,1.0,0.0015869140625,0.00026991352661984,1329
2200,0.00011361845827195793,1.0,0.00154876708984375,0.00026967759151209615,1494
2201,0.00012111125397495925,1.0,0.00159454345703125,0.0002694416793246797,1301
2202,0.00011991624342044815,1.0,0.0022125244140625,0.00026920579021067143,1260
2203,0.00014768085384275764,1.0,0.002105712890625,0.0002689699243231374,2006
2204,0.00012495597184170038,1.0,0.0022125244140625,0.0002687340818151282,475
2205,0.00011957172682741657,1.0,0.00131988525390625,0.00026849826283967954,1298
2206,0.00019730500935111195,1.0,0.0029296875,0.000268262467549812,1220
2207,9.876670083031058e-05,1.0,0.00115966796875,0.00026802669609853015,1202
2208,0.00012341546243987978,1.0,0.0013885498046875,0.00026779094863882397,1688
2209,0.00012660204083658755,1.0,0.0014190673828125,0.0002675552253236673,1708
2210,0.00011066225124523044,1.0,0.00140380859375,0.00026731952630601826,1067
2211,0.00010849640966625884,1.0,0.00115966796875,0.00026708385173881955,1484
2212,0.00012744606647174805,1.0,0.00135040283203125,0.0002668482017749978,1826
2213,0.00010222353012068197,1.0,0.00116729736328125,0.0002666125765674637,1196
2214,0.00011005518172169104,1.0,0.00128936767578125,0.0002663769762691119,1262
2215,0.0001369005476590246,1.0,0.00156402587890625,0.00026614140103282095,2099
2216,0.0001298649876844138,1.0,0.0014190673828125,0.0002659058510114529,2017
2217,0.00010097491031046957,1.0,0.0011749267578125,0.0002656703263578537,1231
2218,0.00012582677300088108,1.0,0.001373291015625,0.00026543482722485274,2038
2219,0.000131813227199018,1.0,0.00157928466796875,0.00026519935376526283,2006
2220,9.850814240053296e-05,1.0,0.001434326171875,0.0002649639061318802,1336
2221,0.00011312334390822798,1.0,0.00119781494140625,0.00026472848447748416,1820
2222,9.26442735362798e-05,1.0,0.0012664794921875,0.00026449308895483734,1406
2223,8.620323205832392e-05,1.0,0.0009918212890625,0.00026425771971668534,1248
2224,0.00010053694131784141,1.0,0.0030975341796875,0.00026402237691575657,475
2225,0.0001225537562277168,1.0,0.0011749267578125,0.00026378706070476275,2050
2226,9.748796583153307e-05,1.0,0.00154876708984375,0.00026355177123639766,1337
2227,9.903544560074806e-05,1.0,0.00128173828125,0.00026331650866333816,1301
2228,0.00010963236127281561,1.0,0.00116729736328125,0.0002630812731382438,1571
2229,0.00011433773033786565,1.0,0.00113677978515625,0.000262846064813756,1983
2230,9.92218847386539e-05,1.0,0.00103759765625,0.0002626108838424992,1701
2231,9.255723125534132e-05,1.0,0.0012359619140625,0.00026237573037707975,1415
2232,9.710861922940239e-05,1.0,0.00101470947265625,0.0002621406045700859,1298
2233,8.461924153380096e-05,1.0,0.00086212158203125,0.00026190550657408855,1365
2234,8.254307613242418e-05,1.0,0.00099945068359375,0.00026167043654164006,1184
2235,9.12854156922549e-05,1.0,0.00122833251953125,0.0002614353946252749,1455
2236,7.457540777977556e-05,1.0,0.000759124755859375,0.0002612003809775092,1225
2237,9.298550139646977e-05,1.0,0.00130462646484375,0.0002609653957508408,1260
2238,9.336440416518599e-05,1.0,0.0010223388671875,0.00026073043909774897,1400
2239,7.741606532363221e-05,1.0,0.000896453857421875,0.00026049551117069455,1124
2240,8.329658885486424e-05,1.0,0.000904083251953125,0.0002602606121221198,1401
2241,8.24352100607939e-05,1.0,0.000957489013671875,0.0002600257421044481,1096
2242,8.363636879948899e-05,1.0,0.0010986328125,0.0002597909012700841,1439
2243,0.00010067453695228323,1.0,0.0009307861328125,0.0002595560897714134,1942
2244,8.173876267392188e-05,1.0,0.00091552734375,0.00025932130776080265,1494
2245,8.626766066299751e-05,1.0,0.00098419189453125,0.00025908655539059946,1257
2246,7.472996367141604e-05,1.0,0.00103759765625,0.0002588518328131318,740
2247,9.903505997499451e-05,1.0,0.0009765625,0.00025861714018070905,1329
2248,0.00010167388973059133,1.0,0.0010223388671875,0.00025838247764562036,2018
2249,9.817288810154423e-05,1.0,0.00140380859375,0.00025814784536013575,1625
2250,0.00013735317043028772,1.0,0.002044677734375,0.00025791324347650574,1530
2251,7.60916227591224e-05,1.0,0.000789642333984375,0.00025767867214696066,1337
2252,9.312163456343114e-05,1.0,0.00102996826171875,0.0002574441315237116,1688
2253,6.898431456647813e-05,1.0,0.000896453857421875,0.00025720962175894934,740
2254,0.0001272648514714092,1.0,0.00174713134765625,0.0002569751430048445,1530
2255,8.062407869147137e-05,1.0,0.000762939453125,0.0002567406954135481,1484
2256,0.00010184421262238175,1.0,0.000934600830078125,0.0002565062791371904,2099
2257,9.287224384024739e-05,1.0,0.000873565673828125,0.00025627189432788174,2018
2258,7.322378223761916e-05,1.0,0.000766754150390625,0.0002560375411377118,1401
2259,9.763209527591243e-05,1.0,0.0011138916015625,0.0002558032197187498,2017
2260,7.38367234589532e-05,1.0,0.000759124755859375,0.0002555689302230445,1196
2261,7.028393883956596e-05,1.0,0.000766754150390625,0.0002553346728026236,1336
2262,6.997067976044491e-05,1.0,0.000865936279296875,0.0002551004476094944,1406
2263,9.817173122428358e-05,1.0,0.00090789794921875,0.0002548662547956429,2050
2264,8.116785465972498e-05,1.0,0.000835418701171875,0.00025463209451303447,1625
2265,7.471307617379352e-05,1.0,0.000820159912109375,0.00025439796691361304,1365
2266,7.425395597238094e-05,1.0,0.00087738037109375,0.0002541638721493015,1257
2267,7.095405453583226e-05,1.0,0.000762939453125,0.0002539298103720014,1096
2268,6.698629294987768e-05,1.0,0.000720977783203125,0.0002536957817335928,1248
2269,6.634442252106965e-05,1.0,0.00072479248046875,0.0002534617863859345,1124
2270,7.907329563749954e-05,1.0,0.0010986328125,0.00025322782448086365,1301
2271,7.344816549448296e-05,1.0,0.000701904296875,0.00025299389617019515,1298
2272,6.807438330724835e-05,1.0,0.00074005126953125,0.0002527600016057229,1202
2273,6.561481131939217e-05,1.0,0.000652313232421875,0.0002525261409392184,1415
2274,8.682641782797873e-05,1.0,0.000751495361328125,0.0002522923143224314,2038
2275,7.999649096745998e-05,1.0,0.000858306884765625,0.0002520585219070895,1701
2276,7.02695397194475e-05,1.0,0.000751495361328125,0.0002518247638448978,1231
2277,8.33978847367689e-05,1.0,0.000728607177734375,0.00025159104028753954,1983
2278,6.988356471993029e-05,1.0,0.000701904296875,0.0002513573513866754,1262
2279,5.875118949916214e-05,1.0,0.00058746337890625,0.00025112369729394363,1184
2280,7.337064744206145e-05,1.0,0.00144195556640625,0.00025089007816095967,1067
2281,7.630199252162129e-05,1.0,0.000690460205078125,0.0002506564941393166,1329
2282,8.215797424782068e-05,1.0,0.000782012939453125,0.00025042294538058445,1826
2283,0.00014422032108996063,1.0,0.00714111328125,0.0002501894320363105,1220
2284,6.690015288768336e-05,1.0,0.00074005126953125,0.000249955954258019,1439
2285,5.549361594603397e-05,1.0,0.000514984130859375,0.00024972251219721115,1225
2286,6.68107604724355e-05,1.0,0.000766754150390625,0.00024948910600536517,1260
2287,6.503979966510087e-05,1.0,0.00103759765625,0.00024925573583393554,475
2288,6.589482654817402e-05,1.0,0.000705718994140625,0.00024902240183435355,1494
2289,7.639505929546431e-05,1.0,0.000690460205078125,0.00024878910415802755,1708
2290,7.842838385840878e-05,1.0,0.000732421875,0.00024855584295634136,1571
2291,8.170662476914003e-05,1.0,0.000736236572265625,0.00024832261838065597,1942
2292,8.70478615979664e-05,1.0,0.0009918212890625,0.0002480894305823083,2006
2293,7.549471774837002e-05,1.0,0.000705718994140625,0.000247856279712611,1820
2294,6.520918395835906e-05,1.0,0.0006561279296875,0.00024762316592285357,1455
2295,6.839227717136964e-05,1.0,0.00067901611328125,0.00024739008936430074,1400
2296,7.351326348725706e-05,1.0,0.000766754150390625,0.00024715705018819357,1688
2297,7.234702934511006e-05,1.0,0.0009307861328125,0.00024692404854574846,1625
2298,9.336236689705402e-05,1.0,0.0011444091796875,0.0002466910845881577,1530
2299,5.433166370494291e-05,1.0,0.00054168701171875,0.00024645815846658926,1124
2300,7.843522325856611e-05,1.0,0.000751495361328125,0.00024622527033218603,2006
2301,5.964922456769273e-05,1.0,0.000606536865234375,0.0002459924203360669,1337
2302,7.381262548733503e-05,1.0,0.000659942626953125,0.00024575960862932556,2018
2303,5.338386836228892e-05,1.0,0.00061798095703125,0.0002455268353630309,1184
2304,6.606670649489388e-05,1.0,0.00057220458984375,0.00024529410068822725,1820
2305,5.826565757161006e-05,1.0,0.000560760498046875,0.0002450614047559333,1401
2306,5.660822716890834e-05,1.0,0.000640869140625,0.00024482874771714313,1406
2307,6.700481753796339e-05,1.0,0.00058746337890625,0.00024459612972282523,1329
2308,7.235189696075395e-05,1.0,0.00067901611328125,0.00024436355092392306,1826
2309,5.2822120778728276e-05,1.0,0.0005035400390625,0.00024413101147135435,1248
2310,5.958682231721468e-05,1.0,0.000568389892578125,0.00024389851151601137,1262
2311,6.842184666311368e-05,1.0,0.000606536865234375,0.00024366605120876102,1571
2312,6.791025953134522e-05,1.0,0.000591278076171875,0.00024343363070044398,1708
2313,7.579606608487666e-05,1.0,0.000637054443359375,0.00024320125014187568,2099
2314,5.78793951717671e-05,1.0,0.00051116943359375,0.00024296890968384532,1298
2315,6.949662929400802e-05,1.0,0.000576019287109375,0.00024273660947711582,1942
2316,6.305421266006306e-05,1.0,0.00072479248046875,0.00024250434967242453,1067
2317,5.917930320720188e-05,1.0,0.000537872314453125,0.00024227213042048217,1701
2318,6.83453181409277e-05,1.0,0.0005645751953125,0.00024203995187197346,1983
2319,6.378146645147353e-05,1.0,0.00075531005859375,0.00024180781417755643,1301
2320,6.006972762406804e-05,1.0,0.00052642822265625,0.00024157571748786258,1484
2321,5.868796506547369e-05,1.0,0.000579833984375,0.00024134366195349718,1365
2322,5.087520185043104e-05,1.0,0.0004749298095703125,0.0002411116477250384,1096
2323,5.875513670616783e-05,1.0,0.0006561279296875,0.0002408796749530378,1257
2324,5.790725481347181e-05,1.0,0.00092315673828125,0.00024064774378801997,475
2325,5.271679401630536e-05,1.0,0.0005340576171875,0.00024041585438048247,1336
2326,5.341894211596809e-05,1.0,0.000499725341796875,0.00024018400688089598,1415
2327,6.839106936240569e-05,1.0,0.000701904296875,0.00023995220143970366,2017
2328,5.455318387248553e-05,1.0,0.00055694580078125,0.00023972043820732165,1439
2329,4.889464980806224e-05,1.0,0.000457763671875,0.0002394887173341386,1225
2330,4.945931868860498e-05,1.0,0.0006103515625,0.00023925703897051547,740
2331,5.3942065278533846e-05,1.0,0.000553131103515625,0.00023902540326678617,1494
2332,5.656784196617082e-05,1.0,0.0005340576171875,0.00023879381037325624,1400
2333,9.792578930500895e-05,1.0,0.0011749267578125,0.0002385622604402041,1220
2334,6.917391146998852e-05,1.0,0.0005950927734375,0.00023833075361787977,2050
2335,5.300069096847437e-05,1.0,0.000492095947265625,0.00023809929005650567,1196
2336,5.226827124715783e-05,1.0,0.000469207763671875,0.00023786786990627595,1455
2337,5.3701980505138636e-05,1.0,0.00058746337890625,0.00023763649331735653,1260
2338,5.1660772442119196e-05,1.0,0.000499725341796875,0.00023740516043988528,1202
2339,6.393720104824752e-05,1.0,0.00051116943359375,0.0002371738714239715,2038
2340,5.431515455711633e-05,1.0,0.00052642822265625,0.00023694262641969625,1231
2341,4.9940623284783214e-05,1.0,0.0004863739013671875,0.00023671142557711182,1337
2342,5.753878940595314e-05,1.0,0.00048828125,0.00023648026904624187,1329
2343,4.765189078170806e-05,1.0,0.000446319580078125,0.0002362491569770815,1336
2344,5.2260755182942376e-05,1.0,0.00055694580078125,0.00023601808951959668,1067
2345,4.862708374275826e-05,1.0,0.0004520416259765625,0.00023578706682372472,1202
2346,6.101234248490073e-05,1.0,0.0004711151123046875,0.00023555608903937366,2038
2347,6.548331293743104e-05,1.0,0.00052642822265625,0.0002353251563164224,2099
2348,5.169631913304329e-05,1.0,0.000530242919921875,0.00023509426880472084,1301
2349,7.452788850059733e-05,1.0,0.000843048095703125,0.00023486342665408918,1530
2350,4.68445141450502e-05,1.0,0.00064849853515625,0.00023463263001431865,475
2351,5.068648897577077e-05,1.0,0.000507354736328125,0.0002344018790351705,1257
2352,4.637898746295832e-05,1.0,0.000446319580078125,0.00023417117386637643,1401
2353,6.019649299560115e-05,1.0,0.00052642822265625,0.0002339405146576389,1826
2354,5.52834098925814e-05,1.0,0.0004634857177734375,0.0002337099015586297,1820
2355,5.5826523748692125e-05,1.0,0.00046539306640625,0.0002334793347189915,1571
2356,6.191884313011542e-05,1.0,0.000545501708984375,0.0002332488142883365,2017
2357,4.6240082156145945e-05,1.0,0.000400543212890625,0.0002330183404162469,1365
2358,4.300201908336021e-05,1.0,0.0003814697265625,0.00023278791325227478,1225
2359,4.4648924813373014e-05,1.0,0.000415802001953125,0.00023255753294594168,1248
2360,4.6358891268027946e-05,1.0,0.000431060791015625,0.000232327199646739,1439
2361,4.812577390111983e-05,1.0,0.0004673004150390625,0.00023209691350412743,1494
2362,5.4681135225109756e-05,1.0,0.000514984130859375,0.00023186667466753723,1688
2363,6.00975145061966e-05,1.0,0.000530242919921875,0.00023163648328636784,2018
2364,4.10308493883349e-05,1.0,0.0004711151123046875,0.0002314063395099879,740
2365,5.814399992232211e-05,1.0,0.0004711151123046875,0.0002311762434877353,1983
2366,4.945316686644219e-05,1.0,0.0004329681396484375,0.00023094619536891679,1298
2367,4.631011324818246e-05,1.0,0.0004711151123046875,0.00023071619530280814,1260
2368,4.508347774390131e-05,1.0,0.000476837158203125,0.00023048624343865388,1184
2369,5.0978283979929984e-05,1.0,0.00045013427734375,0.00023025633992566723,1701
2370,4.5003816921962425e-05,1.0,0.0003986358642578125,0.00023002648491303012,1231
2371,5.97817670495715e-05,1.0,0.000606536865234375,0.0002297966785498929,2006
2372,5.2243241952965036e-05,1.0,0.0004634857177734375,0.0002295669209853747,1484
2373,4.20416436099913e-05,1.0,0.0004062652587890625,0.0002293372123685624,1406
2374,4.814299973077141e-05,1.0,0.000461578369140625,0.00022910755284851145,1196
2375,4.248095501679927e-05,1.0,0.0004138946533203125,0.00022887794257424565,1124
2376,4.77700014016591e-05,1.0,0.000423431396484375,0.0002286483816947563,1262
2377,4.86396202177275e-05,1.0,0.0004482269287109375,0.00022841887035900325,1400
2378,5.4055799409979954e-05,1.0,0.0004405975341796875,0.0002281894087159139,1708
2379,4.306817572796717e-05,1.0,0.000370025634765625,0.0002279599969143831,1415
2380,5.8363486459711567e-05,1.0,0.0004673004150390625,0.00022773063510327397,2050
2381,5.224566120887175e-05,1.0,0.000530242919921875,0.00022750132343141684,1625
2382,4.395731957629323e-05,1.0,0.0003719329833984375,0.00022727206204760952,1455
2383,5.5142569181043655e-05,1.0,0.00042724609375,0.00022704285110061726,1942
2384,8.076982339844108e-05,1.0,0.00090789794921875,0.0002268136907391726,1220
2385,4.288716445444152e-05,1.0,0.0003986358642578125,0.00022658458111197516,1096
2386,4.443896614247933e-05,1.0,0.000438690185546875,0.00022635552236769163,1301
2387,5.296245581121184e-05,1.0,0.00040435791015625,0.00022612651465495583,1942
2388,4.259307388565503e-05,1.0,0.0004024505615234375,0.0002258975581223683,1494
2389,4.2708390537882224e-05,1.0,0.00037384033203125,0.00022566865291849663,1196
2390,4.145885759498924e-05,1.0,0.000377655029296875,0.00022543979919187473,1096
2391,3.958862362196669e-05,1.0,0.0003604888916015625,0.00022521099709100326,1406
2392,3.760283289011568e-05,1.0,0.0004177093505859375,0.0002249822467643497,740
2393,4.92316648887936e-05,1.0,0.0004100799560546875,0.0002247535483603473,1329
2394,4.324191831983626e-05,1.0,0.00035858154296875,0.00022452490202739628,1298
2395,4.2531537474133074e-05,1.0,0.0003986358642578125,0.00022429630791386264,1337
2396,4.149442975176498e-05,1.0,0.0003833770751953125,0.00022406776616807847,1202
2397,3.9297308831010014e-05,1.0,0.000354766845703125,0.0002238392769383423,1336
2398,5.287954263621941e-05,1.0,0.0004253387451171875,0.00022361084037291805,1983
2399,5.00311070936732e-05,1.0,0.0003719329833984375,0.00022338245662003594,2038
2400,4.7688648919574916e-05,1.0,0.0003871917724609375,0.00022315412582789166,1820
2401,5.232163312030025e-05,1.0,0.00040435791015625,0.00022292584814464643,2050
2402,4.87377583340276e-05,1.0,0.000396728515625,0.00022269762371842738,1708
2403,3.698373257066123e-05,1.0,0.0003452301025390625,0.0002224694526973267,1184
2404,4.301549051888287e-05,1.0,0.0003509521484375,0.00022224133522940213,1484
2405,4.1678533307276666e-05,1.0,0.000507354736328125,0.0002220132714626766,1067
2406,3.869273132295348e-05,1.0,0.00052642822265625,0.00022178526154513834,475
2407,6.095798744354397e-05,1.0,0.00063323974609375,0.00022155730562474038,1530
2408,3.930189268430695e-05,1.0,0.000316619873046875,0.00022132940384940084,1262
2409,3.882508826791309e-05,1.0,0.0003871917724609375,0.0002211015563670028,1401
2410,4.263444498064928e-05,1.0,0.000457763671875,0.00022087376332539382,1260
2411,4.348530637798831e-05,1.0,0.0004558563232421875,0.0002206460248723867,1257
2412,4.4415555748855695e-05,1.0,0.000423431396484375,0.0002204183411557581,1400
2413,4.348699076217599e-05,1.0,0.000354766845703125,0.00022019071232324953,1701
2414,3.776165613089688e-05,1.0,0.0003185272216796875,0.00021996313852256716,1415
2415,5.336470712791197e-05,1.0,0.0004119873046875,0.00021973561990138083,2099
2416,4.380678365123458e-05,1.0,0.0004138946533203125,0.0002195081566073251,1625
2417,3.763537824852392e-05,1.0,0.0003414154052734375,0.00021928074878799849,1248
2418,4.077113771927543e-05,1.0,0.0003452301025390625,0.00021905339659096312,1455
2419,4.512687519309111e-05,1.0,0.0003681182861328125,0.00021882610016374574,1571
2420,4.006053859484382e-05,1.0,0.0003757476806640625,0.0002185988596538363,1439
2421,3.729339368874207e-05,1.0,0.0003337860107421875,0.0002183716752086889,1225
2422,5.201883686822839e-05,1.0,0.0004673004150390625,0.00021814454697572096,2017
2423,4.827479278901592e-05,1.0,0.0004024505615234375,0.00021791747510231337,1826
2424,4.777808499056846e-05,1.0,0.000400543212890625,0.00021769045973581087,2006
2425,4.007541065220721e-05,1.0,0.000354766845703125,0.00021746350102352103,1365
2426,4.643087959266268e-05,1.0,0.0003643035888671875,0.0002172365991127151,2018
2427,6.808146281400695e-05,1.0,0.00070953369140625,0.0002170097541506272,1220
2428,4.4833930587628856e-05,1.0,0.00041961669921875,0.00021678296628445441,1688
2429,3.529277819325216e-05,1.0,0.000324249267578125,0.00021655623566135715,1124
2430,4.033116056234576e-05,1.0,0.0003662109375,0.00021632956242845827,1231
2431,3.7350891943788156e-05,1.0,0.0003032684326171875,0.0002161029467328437,1455
2432,3.765622022910975e-05,1.0,0.000347137451171875,0.00021587638872156174,1494
2433,3.8344933273037896e-05,1.0,0.0004024505615234375,0.0002156498885416237,1067
2434,4.3064432247774675e-05,1.0,0.0003528594970703125,0.00021542344634000292,1329
2435,4.3352603825042024e-05,1.0,0.000339508056640625,0.00021519706226363512,1708
2436,4.425672523211688e-05,1.0,0.000331878662109375,0.00021497073645941888,2018
2437,4.479199560591951e-05,1.0,0.0003337860107421875,0.00021474446907421407,1983
2438,3.5333239793544635e-05,1.0,0.0003204345703125,0.00021451826025484352,1336
2439,3.8059741200413555e-05,1.0,0.0003452301025390625,0.00021429211014809162,1257
2440,3.694803308462724e-05,1.0,0.0003528594970703125,0.00021406601890070447,1260
2441,4.5149121433496475e-05,1.0,0.000339508056640625,0.00021383998665939054,1942
2442,3.8432397559517995e-05,1.0,0.000301361083984375,0.00021361401357081943,1701
2443,3.500520688248798e-05,1.0,0.0002899169921875,0.00021338809978162284,1415
2444,3.464996552793309e-05,1.0,0.00029754638671875,0.0002131622454383937,1401
2445,3.470170486252755e-05,1.0,0.0004730224609375,0.00021293645068768633,475
2446,3.4266395232407376e-05,1.0,0.000293731689453125,0.00021271071567601673,1337
2447,3.6622830521082506e-05,1.0,0.0003032684326171875,0.0002124850405498616,1365
2448,3.7666944990633056e-05,1.0,0.00029754638671875,0.00021225942545565935,1484
2449,3.770613329834305e-05,1.0,0.00032806396484375,0.00021203387053980906,1400
2450,4.40348158008419e-05,1.0,0.0003108978271484375,0.00021180837594867076,2099
2451,3.203826418030076e-05,1.0,0.0002727508544921875,0.00021158294182856564,1406
2452,6.193399894982576e-05,1.0,0.000637054443359375,0.0002113575683257752,1220
2453,3.7386205804068595e-05,1.0,0.0003528594970703125,0.00021113225558654222,1301
2454,3.599233241402544e-05,1.0,0.000324249267578125,0.00021090700375706931,1096
2455,5.191147647565231e-05,1.0,0.00051116943359375,0.0002106818129835202,1530
2456,3.875876063830219e-05,1.0,0.00035858154296875,0.0002104566834120187,1625
2457,4.3040676246164367e-05,1.0,0.000339508056640625,0.00021023161518864873,2017
2458,3.655995533335954e-05,1.0,0.0002994537353515625,0.0002100066084594549,1262
2459,3.5695713449968025e-05,1.0,0.0003204345703125,0.00020978166337044145,1202
2460,4.498110865824856e-05,1.0,0.00034332275390625,0.00020955678006757294,2038
2461,3.380320777068846e-05,1.0,0.0003032684326171875,0.00020933195869677362,1248
2462,3.9243805076694116e-05,1.0,0.00034332275390625,0.00020910719940392755,1688
2463,3.5581491829361767e-05,1.0,0.0002994537353515625,0.0002088825023348788,1231
2464,4.019891639472917e-05,1.0,0.000316619873046875,0.00020865786763543066,1820
2465,4.036368045490235e-05,1.0,0.0003223419189453125,0.00020843329545134636,1571
2466,3.4785283787641674e-05,1.0,0.00029754638671875,0.00020820878592834818,1196
2467,4.424334110808559e-05,1.0,0.00037384033203125,0.00020798433921211795,2006
2468,4.4933192839380354e-05,1.0,0.0003452301025390625,0.00020775995544829672,2050
2469,3.928730802726932e-05,1.0,0.00029754638671875,0.00020753563478248464,1826
2470,3.0434452128247358e-05,1.0,0.0003299713134765625,0.00020731137736024107,740
2471,3.453578392509371e-05,1.0,0.000274658203125,0.00020708718332708415,1298
2472,3.242633829358965e-05,1.0,0.0002899169921875,0.00020686305282849085,1124
2473,3.139130785712041e-05,1.0,0.0002613067626953125,0.0002066389860098972,1225
2474,3.1567939004162326e-05,1.0,0.00032806396484375,0.0002064149830166975,1184
2475,3.3274809538852423e-05,1.0,0.0002803802490234375,0.00020619104399424517,1439
2476,3.2659703720128164e-05,1.0,0.000293731689453125,0.00020596716908785165,1494
2477,3.153737270622514e-05,1.0,0.0002765655517578125,0.00020574335844278672,1336
2478,3.2772972190286964e-05,1.0,0.000274658203125,0.00020551961220427911,1196
2479,3.257058051531203e-05,1.0,0.0002727508544921875,0.0002052959305175149,1439
2480,3.459784420556389e-05,1.0,0.0002727508544921875,0.000205072313527639,1484
2481,3.164037116221152e-05,1.0,0.0002727508544921875,0.00020484876137975396,1401
2482,3.8146354199852794e-05,1.0,0.0002956390380859375,0.00020462527421892033,1708
2483,3.3203144994331524e-05,1.0,0.0002613067626953125,0.00020440185219015655,1298
2484,4.034830999444239e-05,1.0,0.0003147125244140625,0.0002041784954384386,2017
2485,2.8011685571982525e-05,1.0,0.0002899169921875,0.00020395520410870048,740
2486,2.9553661079262383e-05,1.0,0.00023937225341796875,0.0002037319783458333,1225
