step,loss,acc,eos_acc,gnorm,lr,n_tok,noise_p
2090,1.187301516532898,0.633481502532959,0.375,1.7265625,0.00040183330261944604,6750,0.15
2091,1.663114309310913,0.49429601430892944,0.8125,1.0078125,0.00040165090297069955,6925,0.15
2092,1.5723766088485718,0.505168616771698,0.6875,0.94140625,0.00040146846191977667,9577,0.15
2093,1.8590654134750366,0.44770845770835876,0.875,1.40625,0.00040128597954482934,9906,0.15
2094,1.4983444213867188,0.5538392066955566,0.0625,1.0078125,0.00040110345592402736,13336,0.15
2095,1.6502810716629028,0.49203744530677795,0.6875,0.93359375,0.00040092089113555785,10361,0.15
2096,1.2388904094696045,0.6086734533309937,0.5625,0.77734375,0.000400738285257626,7840,0.15
2097,0.982360303401947,0.72783362865448,0.625,1.1796875,0.000400555638368454,8752,0.15
2098,1.0432528257369995,0.6853697299957275,0.6875,0.91796875,0.00040037295054628233,19569,0.15
2099,1.415679931640625,0.5509510040283203,0.3125,0.81640625,0.00040019022186936856,14406,0.15
2100,1.3439542055130005,0.5706542134284973,0.4375,0.94140625,0.0004000074524159878,10700,0.15
2101,0.8815464377403259,0.7199714779853821,0.625,1.09375,0.0003998246422644326,14020,0.15
2102,1.170465350151062,0.6346938610076904,0.375,0.84375,0.00039964179149301317,13720,0.15
2103,1.287513256072998,0.6035855412483215,0.4375,1.0625,0.00039945890018005696,20471,0.15
2104,1.1527067422866821,0.6436527371406555,0.75,0.82421875,0.00039927596840390865,11761,0.15
2105,1.4952633380889893,0.5519039630889893,0.875,2.09375,0.00039909299624293063,6329,0.15
2106,1.771200180053711,0.4460716247558594,0.375,1.2265625,0.0003989099837755021,9355,0.15
2107,1.5029875040054321,0.5387440323829651,0.1875,0.99609375,0.00039872693108001996,16338,0.15
2108,1.6684961318969727,0.501232922077179,0.625,1.2109375,0.0003985438382348982,6083,0.15
2109,1.5280327796936035,0.5183833837509155,0.0625,0.9609375,0.0003983607053185679,10417,0.15
2110,1.109541893005371,0.6758837103843689,0.625,0.99609375,0.0003981775324094773,7016,0.15
2111,1.4827580451965332,0.5382277965545654,0.375,1.0546875,0.00039799431958609206,14152,0.15
2112,1.0326647758483887,0.7010213732719421,0.6875,1.1953125,0.00039781106692689456,6462,0.15
2113,1.4362382888793945,0.5340644717216492,0.1875,0.69921875,0.00039762777451038444,19786,0.15
2114,1.790008306503296,0.44636908173561096,0.4375,0.82421875,0.00039744444241507837,7505,0.15
2115,1.6696714162826538,0.489272803068161,0.4375,1.078125,0.00039726107071951004,12445,0.15
2116,1.1345337629318237,0.6728950142860413,0.625,0.984375,0.0003970776595022301,4335,0.15
2117,1.0350635051727295,0.6916437745094299,0.25,0.6640625,0.00039689420884180595,17496,0.15
2118,1.3538846969604492,0.5700670480728149,0.5625,0.98046875,0.0003967107188168222,14165,0.15
2119,1.3964805603027344,0.5304673314094543,0.5,1.1953125,0.0003965271895058798,15492,0.15
2120,0.8006551861763,0.7652516961097717,0.875,0.8515625,0.0003963436209875973,4311,0.15
2121,1.3631622791290283,0.5599871873855591,0.4375,0.7265625,0.00039616001334060943,18729,0.15
2122,1.3312982320785522,0.6082639098167419,0.5625,0.9296875,0.00039597636664356786,6244,0.15
2123,1.2957713603973389,0.6026173233985901,0.75,0.91796875,0.0003957926809751411,9399,0.15
2124,0.9366185665130615,0.7442785501480103,0.625,0.83203125,0.000395608956414014,14332,0.15
2125,1.7475186586380005,0.4834733307361603,0.5625,1.1640625,0.0003954251930388886,10952,0.15
2126,1.0654898881912231,0.6960809230804443,0.6875,1.0078125,0.00039524139092848317,7910,0.15
2127,1.384819746017456,0.5800763964653015,0.375,0.76171875,0.0003950575501615328,8904,0.15
2128,1.0404210090637207,0.6966519951820374,0.5,0.80859375,0.0003948736708167889,5914,0.15
2129,1.304174780845642,0.589356541633606,0.6875,0.84375,0.00039468975297301954,14375,0.15
2130,1.1931333541870117,0.6621520519256592,0.125,0.8671875,0.0003945057967090095,9377,0.15
2131,0.9498805999755859,0.7097386717796326,0.4375,0.90625,0.0003943218021035594,15269,0.15
2132,1.4404464960098267,0.5441034436225891,0.5625,0.8125,0.0003941377692354871,11371,0.15
2133,1.0712138414382935,0.6777452826499939,0.25,0.78515625,0.00039395369818362615,7522,0.15
2134,1.640219807624817,0.4720039665699005,0.6875,1.125,0.0003937695890268269,10055,0.15
2135,1.1928833723068237,0.6234945058822632,0.9375,0.78515625,0.00039358544184395585,5397,0.15
2136,1.824898600578308,0.42927247285842896,0.5,0.7578125,0.0003934012567138957,8151,0.15
2137,1.3891313076019287,0.5701515078544617,0.625,0.7109375,0.0003932170337155455,10627,0.15
2138,1.7230545282363892,0.4566590189933777,0.6875,0.6796875,0.0003930327729278207,6968,0.15
2139,0.8646370768547058,0.7288720011711121,0.8125,0.75390625,0.00039284847442965263,13927,0.15
2140,1.5976850986480713,0.5030236840248108,0.3125,0.94921875,0.00039266413829998895,11906,0.15
2141,1.2827329635620117,0.5891032814979553,0.75,1.3125,0.0003924797646177934,4405,0.15
2142,1.637827754020691,0.482346773147583,0.875,0.7421875,0.0003922953534620458,9545,0.15
2143,1.9327762126922607,0.40931937098503113,0.5,0.87890625,0.00039211090491174204,11739,0.15
2144,1.0352463722229004,0.6987684369087219,1.0,1.09375,0.000391926419045894,4953,0.15
2145,1.5224106311798096,0.5323449969291687,0.75,0.7890625,0.00039174189594352963,6678,0.15
2146,1.1664336919784546,0.6301185488700867,0.625,1.625,0.0003915573356836927,7424,0.15
2147,0.7914433479309082,0.7742466926574707,0.875,1.3671875,0.000391372738345443,4248,0.15
2148,0.8274868726730347,0.7630609273910522,0.875,1.203125,0.00039118810400785603,4613,0.15
2149,1.8491642475128174,0.4423076808452606,0.8125,0.91015625,0.0003910034327500235,8060,0.15
2150,0.8475049734115601,0.7696974873542786,0.5625,0.74609375,0.0003908187246510525,12032,0.15
2151,1.659397840499878,0.4800228774547577,0.3125,0.8203125,0.00039063397979006634,10487,0.15
2152,1.662177562713623,0.48766592144966125,0.375,0.9921875,0.0003904491982462037,14918,0.15
2153,1.3557432889938354,0.5904035568237305,0.3125,0.7734375,0.0003902643800986191,9441,0.15
2154,1.2658921480178833,0.6218674182891846,0.625,0.9375,0.0003900795254264828,9457,0.15
2155,1.7206676006317139,0.45945945382118225,0.4375,1.109375,0.0003898946343089806,9953,0.15
2156,1.1460355520248413,0.6449060440063477,0.1875,1.0625,0.0003897097068253142,13143,0.15
2157,1.5853294134140015,0.5161516070365906,0.5625,0.73046875,0.0003895247430547005,8575,0.15
2158,1.0553762912750244,0.6698150038719177,0.5625,0.83984375,0.000389339743076372,12811,0.15
2159,0.7251923084259033,0.8261533379554749,0.3125,0.828125,0.00038915470696957707,14415,0.15
2160,1.266139268875122,0.5960693955421448,0.25,0.734375,0.00038896963481357906,24373,0.15
2161,1.0140573978424072,0.695197582244873,0.5625,0.7421875,0.0003887845266876572,19990,0.15
2162,0.9605398178100586,0.6907703280448914,0.6875,0.74609375,0.0003885993826711057,9957,0.15
2163,1.0213865041732788,0.6973861455917358,0.375,1.0546875,0.0003884142028432345,10406,0.15
2164,1.1064866781234741,0.6746811866760254,0.4375,0.8359375,0.00038822898728336895,13018,0.15
2165,1.0006656646728516,0.7157989740371704,0.8125,0.953125,0.0003880437360708492,8874,0.15
2166,1.3914985656738281,0.5707885026931763,0.25,0.84375,0.0003878584492850312,8928,0.15
2167,0.9646741151809692,0.7213425636291504,0.6875,0.71875,0.00038767312700528563,8968,0.15
2168,1.042746663093567,0.6856358051300049,0.4375,0.92578125,0.000387487769310999,5096,0.15
2169,0.9941235780715942,0.7064490914344788,0.5625,0.84765625,0.00038730237628157265,6435,0.15
2170,0.9179479479789734,0.7486305832862854,0.5625,1.2265625,0.00038711694799642275,8215,0.15
2171,0.9889818429946899,0.6942257285118103,0.75,0.78515625,0.0003869314845349812,7620,0.15
2172,1.4331390857696533,0.5423464775085449,0.125,0.70703125,0.0003867459859766944,16058,0.15
2173,1.2437005043029785,0.610617995262146,0.5625,1.0078125,0.00038656045240102434,12168,0.15
2174,1.5345827341079712,0.4994972050189972,0.6875,0.859375,0.0003863748838874474,6961,0.15
2175,1.4701032638549805,0.5427901744842529,0.9375,0.91015625,0.0003861892805154555,5971,0.15
2176,1.1495158672332764,0.6719316840171814,0.5625,1.1015625,0.000386003642364555,9370,0.15
2177,1.4853692054748535,0.5419458150863647,0.5,1.0546875,0.00038581796951426753,20002,0.15
2178,1.413224697113037,0.5866320133209229,0.6875,2.65625,0.0003856322620441294,8842,0.15
2179,1.7460975646972656,0.44760721921920776,0.8125,0.859375,0.0003854465200336918,8045,0.15
2180,1.6963123083114624,0.4708617925643921,0.5,0.9609375,0.0003852607435625207,10107,0.15
2181,1.6808066368103027,0.46847784519195557,0.5625,0.90625,0.0003850749327101969,10564,0.15
2182,1.552725076675415,0.5333117842674255,0.3125,0.92578125,0.00038488908755631573,9276,0.15
2183,1.4625235795974731,0.5453747510910034,0.625,1.1171875,0.0003847032081804874,5697,0.15
2184,0.9734915494918823,0.7388927340507507,0.625,0.80078125,0.00038451729466233676,11524,0.15
2185,0.9794472455978394,0.7078878879547119,0.75,0.9921875,0.00038433134708150337,6922,0.15
2186,0.9626677632331848,0.7592883110046387,0.5,1.1875,0.000384145365517641,3822,0.15
2187,1.1771992444992065,0.6525700688362122,0.4375,0.75390625,0.0003839593500504185,8560,0.15
2188,1.4229016304016113,0.5703867077827454,0.3125,1.125,0.00038377330075951876,5896,0.15
2189,1.6579021215438843,0.513357937335968,0.625,1.0859375,0.0003835872177246396,6775,0.15
2190,1.5020524263381958,0.5165374279022217,0.4375,1.2890625,0.00038340110102549294,8768,0.15
2191,1.4878078699111938,0.520320475101471,0.5625,0.77734375,0.0003832149507418053,8612,0.15
2192,1.1425166130065918,0.6268447041511536,0.875,0.9453125,0.0003830287669533176,18499,0.15
2193,1.4878804683685303,0.5504631400108337,0.8125,0.890625,0.00038284254973978494,31310,0.15
2194,0.8226342797279358,0.7696335315704346,1.0,1.5546875,0.00038265629918097697,3629,0.15
2195,0.8957844376564026,0.7289045453071594,0.5,1.0390625,0.00038247001535667756,5961,0.15
2196,1.691074252128601,0.5000960230827332,0.6875,1.0703125,0.0003822836983466845,5207,0.15
2197,0.8601599335670471,0.7233091592788696,0.5,1.09375,0.0003820973482308104,13647,0.15
2198,0.9984126687049866,0.6807583570480347,0.625,0.64453125,0.00038191096508888154,18356,0.15
2199,1.4231603145599365,0.5510748028755188,0.375,0.828125,0.00038172454900073865,12002,0.15
2200,1.7895790338516235,0.4482359290122986,0.5625,0.8828125,0.0003815381000462364,16411,0.15
2201,1.3955949544906616,0.5772621631622314,0.4375,0.79296875,0.00038135161830524353,14179,0.15
2202,1.0067776441574097,0.7079172730445862,0.4375,0.703125,0.00038116510385764307,11216,0.15
2203,1.3628056049346924,0.5743694305419922,0.625,0.7421875,0.0003809785567833318,10784,0.15
2204,1.7629958391189575,0.440796434879303,0.25,1.1171875,0.00038079197716222045,4721,0.15
2205,1.4618867635726929,0.5524319410324097,0.625,0.8828125,0.000380605365074234,4482,0.15
2206,1.6595267057418823,0.490527868270874,0.375,0.97265625,0.0003804187205993109,10874,0.15
2207,1.7055741548538208,0.4835522174835205,0.875,0.70703125,0.00038023204381740396,15990,0.15
2208,0.5723578929901123,0.853852391242981,0.125,0.6171875,0.00038004533480847947,19754,0.15
2209,1.7263721227645874,0.4459191560745239,0.75,1.0078125,0.0003798585936525176,6555,0.15
2210,1.6530604362487793,0.4682512879371643,0.3125,0.85546875,0.00037967182042951246,11906,0.15
2211,1.4298267364501953,0.5407382845878601,0.375,0.75390625,0.0003794850152194715,9021,0.15
2212,1.3933734893798828,0.5505130290985107,0.125,1.0078125,0.0003792981781024164,17055,0.15
2213,1.7016525268554688,0.49980923533439636,0.5625,0.90625,0.0003791113091583822,10484,0.15
2214,1.221248984336853,0.6259739995002747,0.625,0.7421875,0.00037892440846741765,14245,0.15
2215,1.5008726119995117,0.5360087156295776,0.4375,0.8359375,0.0003787374761095849,8248,0.15
2216,1.6854387521743774,0.5098427534103394,0.4375,0.66796875,0.00037855051216495987,8585,0.15
2217,1.4548040628433228,0.5538637042045593,0.25,0.78125,0.00037836351671363216,7881,0.15
2218,1.2650818824768066,0.5975155234336853,0.125,1.6484375,0.0003781764898357045,3220,0.15
2219,1.492530107498169,0.5480988025665283,0.625,4.8125,0.00037798943161129327,11414,0.15
2220,1.686966896057129,0.5123744606971741,0.5,1.0,0.0003778023421205283,11152,0.15
2221,0.8672956824302673,0.7256394028663635,0.875,0.88671875,0.00037761522144355293,14193,0.15
2222,1.6935575008392334,0.46410685777664185,0.6875,1.0703125,0.0003774280696605235,14376,0.15
2223,1.6127885580062866,0.511116623878479,0.75,1.1953125,0.00037724088685160993,8051,0.15
2224,1.4431902170181274,0.5300745368003845,0.1875,0.69921875,0.0003770536730969956,11804,0.15
2225,1.1758091449737549,0.6224993467330933,0.625,1.1328125,0.0003768664284768766,11547,0.15
2226,0.9733863472938538,0.7126448154449463,0.5,0.83203125,0.00037667915307146283,10273,0.15
2227,1.2128715515136719,0.6050963997840881,0.25,0.94921875,0.000376491846960977,15148,0.15
2228,1.4342106580734253,0.568618655204773,0.375,0.87890625,0.0003763045102256551,20082,0.15
2229,1.651079535484314,0.476803719997406,0.375,0.89453125,0.0003761171429457463,12502,0.15
2230,1.272194743156433,0.5883544087409973,0.375,0.9375,0.0003759297452015128,14323,0.15
2231,1.159181833267212,0.6358647346496582,0.75,0.78125,0.00037574231707322985,13484,0.15
2232,1.4550385475158691,0.5616103410720825,0.5625,1.046875,0.0003755548586411856,6955,0.15
2233,0.9358187317848206,0.726011335849762,0.5,0.87890625,0.0003753673699856813,9369,0.15
2234,0.9152752757072449,0.7140476703643799,0.8125,0.81640625,0.00037517985118703124,6001,0.15
2235,1.552559494972229,0.513903796672821,0.3125,0.89453125,0.0003749923023255624,12119,0.15
2236,1.5366275310516357,0.5137239694595337,0.125,0.8515625,0.0003748047234816149,7833,0.15
2237,1.444139838218689,0.5676072835922241,0.3125,0.921875,0.0003746171147355413,12935,0.15
2238,1.7052085399627686,0.49430641531944275,0.8125,1.140625,0.0003744294761677076,5796,0.15
2239,1.4137589931488037,0.560710072517395,0.5625,0.8984375,0.00037424180785849195,23884,0.15
2240,1.8179734945297241,0.45352840423583984,0.625,1.0078125,0.00037405410988828545,8134,0.15
2241,1.4704933166503906,0.5449209213256836,0.625,0.61328125,0.00037386638233749206,12266,0.15
2242,0.9805442690849304,0.6973121762275696,0.625,0.77734375,0.00037367862528652824,6548,0.15
2243,1.6096841096878052,0.490764319896698,0.75,0.86328125,0.00037349083881582326,6280,0.15
2244,1.4496935606002808,0.5489412546157837,0.4375,0.66015625,0.00037330302300581883,11759,0.15
2245,1.2908766269683838,0.6168321371078491,0.9375,1.0703125,0.0003731151779369691,6749,0.15
2246,0.805020809173584,0.7488601803779602,0.875,0.92578125,0.0003729273036897411,13379,0.15
2247,1.1987731456756592,0.6206087470054626,0.75,1.03125,0.00037273940034461425,13635,0.15
2248,1.4064630270004272,0.5667948722839355,0.5,0.578125,0.00037255146798208027,13257,0.15
2249,1.8215469121932983,0.4281211495399475,0.4375,0.83203125,0.0003723635066826434,7297,0.15
2250,1.3500605821609497,0.5913817286491394,0.375,0.80078125,0.0003721755165268203,18658,0.15
2251,1.272294521331787,0.5846843123435974,0.125,0.953125,0.00037198749759514006,12275,0.15
2252,1.414426326751709,0.5445860028266907,0.1875,0.72265625,0.00037179944996814393,18526,0.15
2253,1.0793609619140625,0.6653885245323181,0.4375,0.81640625,0.0003716113737263856,7824,0.15
2254,1.4487597942352295,0.5250780582427979,0.5625,0.6328125,0.0003714232689504308,9610,0.15
2255,1.653743863105774,0.5,0.625,0.80859375,0.0003712351357208578,7866,0.15
2256,1.3151429891586304,0.5744386911392212,0.3125,0.7890625,0.000371046974118257,16658,0.15
2257,1.4541865587234497,0.5389240384101868,0.75,0.9296875,0.00037085878422323063,6320,0.15
2258,1.251397967338562,0.6000248193740845,0.3125,0.70703125,0.0003706705661163933,24164,0.15
2259,1.533652424812317,0.5327003002166748,0.5625,0.86328125,0.0003704823198783717,14954,0.15
2260,1.0967252254486084,0.6690880656242371,0.5625,0.72265625,0.00037029404558980473,10187,0.15
2261,1.1032590866088867,0.6421772837638855,0.375,0.859375,0.00037010574333134284,14183,0.15
2262,1.3199678659439087,0.5780625343322754,0.5,0.89453125,0.00036991741318364874,9755,0.15
2263,1.6824913024902344,0.4778411090373993,0.4375,0.94140625,0.00036972905522739726,17194,0.15
2264,1.5951154232025146,0.48158952593803406,0.8125,0.734375,0.00036954066954327484,9940,0.15
2265,1.5622493028640747,0.4957650899887085,0.5625,0.5703125,0.00036935225621198005,19481,0.15
2266,1.177703857421875,0.634550154209137,0.4375,0.65234375,0.00036916381531422297,10026,0.15
2267,1.3751108646392822,0.5493322014808655,0.6875,0.5546875,0.00036897534693072586,16247,0.15
2268,1.3735692501068115,0.5781398415565491,0.5,0.625,0.0003687868511422226,13687,0.15
2269,1.0270265340805054,0.67298823595047,0.5,0.74609375,0.00036859832802945867,13446,0.15
2270,1.5216537714004517,0.5076997876167297,0.875,0.55859375,0.00036840977767319146,14351,0.15
2271,1.3570431470870972,0.5770665407180786,0.5,0.6796875,0.0003682212001541899,11529,0.15
2272,1.3561570644378662,0.5658436417579651,0.3125,0.78125,0.0003680325955532347,9234,0.15
2273,1.2078722715377808,0.6452523469924927,0.1875,0.62890625,0.00036784396395111806,11690,0.15
2274,1.3712395429611206,0.5660919547080994,0.1875,0.90234375,0.00036765530542864374,30972,0.15
2275,1.452854871749878,0.5559391379356384,0.4375,0.875,0.000367466620066627,9269,0.15
2276,1.1643744707107544,0.6335644125938416,0.5,0.69140625,0.0003672779079458947,11107,0.15
2277,1.4775760173797607,0.552207350730896,0.375,0.8046875,0.00036708916914728507,9491,0.15
2278,1.1928423643112183,0.6278262138366699,0.6875,0.69140625,0.00036690040375164803,15259,0.15
2279,1.2855013608932495,0.6141378879547119,0.3125,0.98828125,0.0003667116118398444,10242,0.15
2280,0.9197714924812317,0.7257399559020996,0.625,0.62890625,0.0003665227934927468,10676,0.15
2281,1.50682532787323,0.5329692959785461,0.3125,0.65625,0.0003663339487912389,9706,0.15
2282,1.425209641456604,0.557555615901947,0.4375,0.78515625,0.000366145077816216,19833,0.15
2283,1.2200335264205933,0.5971983075141907,0.6875,0.83203125,0.0003659561806485841,24985,0.15
2284,1.608169436454773,0.5070278644561768,0.25,0.8828125,0.000365767257369261,16648,0.15
2285,1.3234117031097412,0.5910296440124512,0.5625,0.625,0.0003655783080591753,8294,0.15
2286,0.8467800617218018,0.7477806210517883,0.625,0.74609375,0.00036538933279926697,8223,0.15
2287,0.633155107498169,0.8455703854560852,0.4375,0.703125,0.0003652003316704869,16875,0.15
2288,1.0900976657867432,0.6783825755119324,0.1875,0.74609375,0.0003650113047537972,12860,0.15
2289,0.7762991786003113,0.7728065252304077,0.375,1.2421875,0.0003648222521301711,3442,0.15
2290,1.40294349193573,0.5509330034255981,0.5,0.80859375,0.0003646331738805927,9807,0.15
2291,1.4337793588638306,0.5263388156890869,0.5,1.171875,0.00036444407008605703,11428,0.15
2292,0.9402095079421997,0.7299784421920776,0.75,0.953125,0.00036425494082757015,8803,0.15
2293,1.483821988105774,0.5679706335067749,0.3125,1.140625,0.0003640657861861491,8180,0.15
2294,1.674939513206482,0.5005921721458435,0.4375,1.2421875,0.0003638766062428217,10977,0.15
2295,1.2106798887252808,0.6134840846061707,0.375,1.3125,0.00036368740107862665,24325,0.15
2296,1.5145244598388672,0.5469387769699097,0.375,0.80078125,0.0003634981707746134,9800,0.15
2297,1.2728749513626099,0.6413184404373169,0.8125,1.1796875,0.00036330891541184215,3853,0.15
2298,1.4480944871902466,0.5639123320579529,0.4375,0.74609375,0.00036311963507138395,8895,0.15
2299,0.9956333637237549,0.6988089084625244,0.3125,0.78515625,0.0003629303298343206,19310,0.15
2300,1.2628148794174194,0.6123836040496826,0.25,0.9609375,0.0003627409997817441,20301,0.15
2301,1.4064271450042725,0.5675939917564392,0.9375,0.93359375,0.0003625516449947578,9202,0.15
2302,1.512499213218689,0.4804200530052185,0.375,1.25,0.00036236226555447514,9142,0.15
2303,1.3696393966674805,0.5763978958129883,0.3125,0.671875,0.00036217286154202014,12304,0.15
2304,1.014914870262146,0.703127384185791,0.625,0.98046875,0.00036198343303852764,6619,0.15
2305,1.4981952905654907,0.5246572494506836,0.25,0.78125,0.0003617939801251426,13931,0.15
2306,1.1201919317245483,0.662248969078064,0.75,1.3125,0.0003616045028830209,4980,0.15
2307,1.3959099054336548,0.5384467244148254,0.5,1.4296875,0.00036141500139332835,10391,0.15
2308,1.1024407148361206,0.648626446723938,0.625,0.95703125,0.00036122547573724144,10957,0.15
2309,1.385999321937561,0.5697616934776306,0.25,1.6796875,0.0003610359259959469,20140,0.15
2310,1.5007452964782715,0.5432242751121521,0.375,1.2109375,0.0003608463522506419,7704,0.15
2311,1.0399351119995117,0.6874638795852661,0.0625,0.75390625,0.0003606567545825337,13832,0.15
2312,1.3616487979888916,0.574054479598999,0.25,0.96484375,0.0003604671330728401,26494,0.15
2313,0.7518254518508911,0.7843137383460999,0.8125,1.4921875,0.0003602774878027887,3519,0.15
2314,1.5020923614501953,0.5471739768981934,0.0,1.09375,0.0003600878188536177,13535,0.15
2315,0.961968183517456,0.7080773711204529,0.4375,0.546875,0.0003598981263065751,15302,0.15
2316,1.7188708782196045,0.4586886167526245,0.5,0.8671875,0.00035970841024291926,16654,0.15
2317,1.1504802703857422,0.6487059593200684,0.8125,0.82421875,0.00035951867074391855,14142,0.15
2318,1.3142690658569336,0.5672942996025085,0.125,0.59765625,0.00035932890789085116,15826,0.15
2319,1.4459960460662842,0.5531584024429321,0.375,1.0546875,0.0003591391217650057,9641,0.15
2320,1.421498417854309,0.5555784106254578,0.5,0.78515625,0.0003589493124476803,9734,0.15
2321,1.7186346054077148,0.46390673518180847,0.4375,0.7578125,0.0003587594800201835,7633,0.15
2322,1.297550082206726,0.5906100869178772,0.4375,0.75390625,0.00035856962456383315,31161,0.15
2323,1.3231452703475952,0.5977594256401062,0.4375,0.84375,0.00035837974615995764,8480,0.15
2324,1.4491815567016602,0.5562137365341187,0.25,0.85546875,0.0003581898448898945,7934,0.15
2325,1.4267431497573853,0.5555236339569092,0.5625,0.9765625,0.0003579999208349918,20901,0.15
2326,1.673349380493164,0.5007516145706177,0.3125,0.91796875,0.00035780997407660665,5322,0.15
2327,1.2497056722640991,0.6003737449645996,0.25,0.484375,0.00035762000469610625,29968,0.15
2328,1.2480977773666382,0.6007553339004517,0.5625,1.0390625,0.00035743001277486753,16416,0.15
2329,1.194157600402832,0.6145170331001282,0.5,0.70703125,0.00035723999839427706,22787,0.15
2330,1.4121602773666382,0.5427125692367554,0.8125,0.81640625,0.0003570499616357308,10278,0.15
2331,1.0643372535705566,0.6715354919433594,0.8125,0.93359375,0.0003568599025806346,16568,0.15
2332,1.4363203048706055,0.5595366954803467,0.5,0.7109375,0.0003566698213104035,9238,0.15
2333,1.3440122604370117,0.5863954424858093,0.75,0.91015625,0.0003564797179064626,10423,0.15
2334,1.3566954135894775,0.5676043629646301,0.5625,0.69921875,0.00035628959245024596,12477,0.15
2335,1.3902018070220947,0.5715343356132507,0.5,0.84765625,0.0003560994450231973,9457,0.15
2336,1.600111484527588,0.5205236673355103,0.5625,0.6875,0.00035590927570676976,15811,0.15
2337,1.0805058479309082,0.6790669560432434,0.75,1.1015625,0.00035571908458242575,4973,0.15
2338,1.0309499502182007,0.6772133111953735,0.6875,0.734375,0.00035552887173163726,13306,0.15
2339,1.165934443473816,0.6255420446395874,0.75,1.03125,0.0003553386372358854,14298,0.15
2340,0.9345453381538391,0.717391312122345,0.4375,0.66015625,0.0003551483811766605,17894,0.15
2341,1.339363694190979,0.58356773853302,0.375,1.0078125,0.0003549581036354622,15287,0.15
2342,1.093073844909668,0.6529460549354553,0.6875,0.6875,0.0003547678046937994,12050,0.15
2343,1.4763716459274292,0.5367229580879211,0.4375,0.84765625,0.0003545774844331903,24644,0.15
2344,1.3857182264328003,0.5703831911087036,0.5625,0.73046875,0.0003543871429351617,19678,0.15
2345,1.241289734840393,0.5942079424858093,0.3125,0.62109375,0.00035419678028125013,25794,0.15
2346,1.507628321647644,0.5528531074523926,0.3125,1.3671875,0.00035400639655300075,5345,0.15
2347,1.3057339191436768,0.560387134552002,0.6875,0.84765625,0.000353815991831968,21387,0.15
2348,1.2272944450378418,0.6001041531562805,0.875,0.921875,0.0003536255661997152,11523,0.15
2349,1.3461552858352661,0.5770080089569092,0.3125,0.72265625,0.00035343511973781453,21738,0.15
2350,0.8620671033859253,0.7583436965942383,0.625,0.7265625,0.00035324465252784736,13693,0.15
2351,1.0832979679107666,0.6470530033111572,0.5625,0.79296875,0.0003530541646514037,20258,0.15
2352,1.5906445980072021,0.5193808674812317,0.75,1.015625,0.00035286365619008244,7430,0.15
2353,1.2940746545791626,0.5767847895622253,0.3125,0.9140625,0.00035267312722549155,17523,0.15
2354,1.7622168064117432,0.4400392770767212,0.5,0.8203125,0.0003524825778392473,8147,0.15
2355,1.3618382215499878,0.5642601847648621,0.5625,0.953125,0.0003522920081129754,13990,0.15
2356,1.1305789947509766,0.6625069379806519,0.625,0.890625,0.0003521014181283095,8975,0.15
2357,1.6041630506515503,0.4939389228820801,0.3125,0.8046875,0.00035191080796689243,12704,0.15
2358,0.9886965751647949,0.7102319598197937,0.5625,0.9375,0.00035172017771037547,8493,0.15
2359,1.1983023881912231,0.6593838334083557,0.375,1.1640625,0.0003515295274404187,9932,0.15
2360,1.715213418006897,0.4621182978153229,0.8125,0.90234375,0.00035133885723869054,7827,0.15
2361,1.6958833932876587,0.4532691240310669,0.6875,0.84765625,0.00035114816718686805,9758,0.15
2362,1.3282443284988403,0.589465856552124,0.4375,1.0703125,0.00035095745736663685,9417,0.15
2363,1.3878257274627686,0.5807520747184753,0.5625,1.0078125,0.0003507667278596909,6941,0.15
2364,1.1710840463638306,0.6238423585891724,0.5625,1.0,0.0003505759787477326,13497,0.15
2365,1.4631502628326416,0.5164046883583069,0.4375,0.8046875,0.0003503852101124731,10180,0.15
2366,1.5809110403060913,0.5153825879096985,0.5625,1.03125,0.00035019442203563123,15082,0.15
2367,0.7686011791229248,0.759043276309967,0.75,0.73828125,0.0003500036145989348,13463,0.15
2368,1.3185465335845947,0.5723362565040588,0.6875,1.0078125,0.0003498127878841195,13693,0.15
2369,1.606752634048462,0.48228082060813904,0.6875,0.85546875,0.0003496219419729296,11908,0.15
2370,0.8798873424530029,0.7150360345840454,0.75,1.125,0.00034943107694711733,6664,0.15
2371,0.7845342755317688,0.7743252515792847,0.5625,1.015625,0.00034924019288844324,4409,0.15
2372,1.1830394268035889,0.6374379396438599,0.5,1.2734375,0.00034904928987867595,12693,0.15
2373,1.1492400169372559,0.6364024877548218,0.625,1.015625,0.00034885836799959224,11697,0.15
2374,1.4124658107757568,0.5689130425453186,0.5625,0.97265625,0.00034866742733297704,15106,0.15
2375,1.7865318059921265,0.4539742171764374,0.625,1.015625,0.0003484764679606232,15437,0.15
2376,1.5863007307052612,0.5116899013519287,0.6875,0.9609375,0.00034828548996433163,9752,0.15
2377,1.5592597723007202,0.4984035789966583,0.5,0.8359375,0.00034809449342591137,12528,0.15
2378,1.530280351638794,0.508160412311554,0.75,0.859375,0.00034790347842717916,12193,0.15
2379,1.2906650304794312,0.5961076021194458,0.375,0.8046875,0.0003477124450499598,22865,0.15
2380,1.3730684518814087,0.5640177130699158,0.4375,0.9609375,0.0003475213933760858,19643,0.15
2381,1.6322678327560425,0.495093435049057,0.5625,0.875,0.0003473303234873978,15999,0.15
