track,mode,category,value
Track01959,continuous,mean_duration_ratio_pitched,0.721707
Track01959,continuous,precision,0.0192785
Track01959,continuous,recall,0.0376486
Track01959,continuous,f1,0.0254996
Track01959,continuous,mean_onset_delta_ticks,2.71345
Track01959,continuous,mean_offset_delta_ticks,-31.1579
Track01959,continuous,mean_duration_ratio,0.0991555
Track01959,reset,n_gt,4542
Track01959,reset,n_pred,16431
Track01959,reset,tp_onset,177
Track01959,reset,tp_offset_ok,21
Track01959,reset,tp_offset_short,156
Track01959,reset,tp_offset_long,0
Track01959,reset,miss_timing_near,338
Track01959,reset,miss_same_pitch_far,1946
Track01959,reset,miss_octave,43
Track01959,reset,miss_program_swap,6
Track01959,reset,miss_no_candidate,2032
Track01959,reset,fp_timing,5246
Track01959,reset,fp_octave,56
Track01959,reset,fp_program_swap,49
Track01959,reset,fp_spurious_near,10805
Track01959,reset,fp_spurious_far,98
Track01959,reset,gt_drum,1481
Track01959,reset,pred_drum,4910
Track01959,reset,tp_drum,153
Track01959,reset,miss_drum,1328
Track01959,reset,fp_drum,4757
Track01959,reset,tp_pitched,24
Track01959,reset,tp_pitched_offset_ok,1
Track01959,reset,tp_pitched_offset_short,23
Track01959,reset,tp_pitched_offset_long,0
Track01959,reset,mean_offset_delta_ticks_pitched,-54.5
Track01959,reset,mean_duration_ratio_pitched,0.190874
Track01959,reset,precision,0.0107723
Track01959,reset,recall,0.0389696
Track01959,reset,f1,0.0168788
Track01959,reset,mean_onset_delta_ticks,2.22599
Track01959,reset,mean_offset_delta_ticks,-30.2938
Track01959,reset,mean_duration_ratio,0.0653882
Track01962,continuous,n_gt,6425
Track01962,continuous,n_pred,2473
Track01962,continuous,tp_onset,171
Track01962,continuous,tp_offset_ok,155
Track01962,continuous,tp_offset_short,15
Track01962,continuous,tp_offset_long,1
Track01962,continuous,miss_timing_near,664
Track01962,continuous,miss_same_pitch_far,713
Track01962,continuous,miss_octave,5
Track01962,continuous,miss_program_swap,5
Track01962,continuous,miss_no_candidate,4867
Track01962,continuous,fp_timing,1202
Track01962,continuous,fp_octave,4
Track01962,continuous,fp_program_swap,0
Track01962,continuous,fp_spurious_near,1079
Track01962,continuous,fp_spurious_far,17
Track01962,continuous,gt_drum,2031
Track01962,continuous,pred_drum,984
Track01962,continuous,tp_drum,167
Track01962,continuous,miss_drum,1864
Track01962,continuous,fp_drum,817
Track01962,continuous,tp_pitched,4
Track01962,continuous,tp_pitched_offset_ok,3
Track01962,continuous,tp_pitched_offset_short,0
Track01962,continuous,tp_pitched_offset_long,1
Track01962,continuous,mean_offset_delta_ticks_pitched,6.25
Track01962,continuous,mean_duration_ratio_pitched,1.32761
Track01962,continuous,precision,0.0691468
Track01962,continuous,recall,0.0266148
Track01962,continuous,f1,0.0384356
Track01962,continuous,mean_onset_delta_ticks,2.66082
Track01962,continuous,mean_offset_delta_ticks,-4.11111
Track01962,continuous,mean_duration_ratio,0.20857
Track01962,reset,n_gt,6425
Track01962,reset,n_pred,17104
Track01962,reset,tp_onset,443
Track01962,reset,tp_offset_ok,362
Track01962,reset,tp_offset_short,79
Track01962,reset,tp_offset_long,2
Track01962,reset,miss_timing_near,602
Track01962,reset,miss_same_pitch_far,2834
Track01962,reset,miss_octave,19
Track01962,reset,miss_program_swap,8
Track01962,reset,miss_no_candidate,2519
Track01962,reset,fp_timing,6631
Track01962,reset,fp_octave,49
Track01962,reset,fp_program_swap,27
Track01962,reset,fp_spurious_near,9926
Track01962,reset,fp_spurious_far,28
Track01962,reset,gt_drum,2031
Track01962,reset,pred_drum,3618
Track01962,reset,tp_drum,355
Track01962,reset,miss_drum,1676
Track01962,reset,fp_drum,3263
Track01962,reset,tp_pitched,88
Track01962,reset,tp_pitched_offset_ok,18
Track01962,reset,tp_pitched_offset_short,68
Track01962,reset,tp_pitched_offset_long,2
Track01962,reset,mean_offset_delta_ticks_pitched,-41.8977
Track01962,reset,mean_duration_ratio_pitched,0.292498
Track01962,reset,precision,0.0259004
Track01962,reset,recall,0.0689494
Track01962,reset,f1,0.0376557
Track01962,reset,mean_onset_delta_ticks,2.02709
Track01962,reset,mean_offset_delta_ticks,-12.4312
Track01962,reset,mean_duration_ratio,0.19231
Track01965,continuous,n_gt,4647
Track01965,continuous,n_pred,7554
Track01965,continuous,tp_onset,525
Track01965,continuous,tp_offset_ok,348
Track01965,continuous,tp_offset_short,175
Track01965,continuous,tp_offset_long,2
Track01965,continuous,miss_timing_near,297
Track01965,continuous,miss_same_pitch_far,22
Track01965,continuous,miss_octave,10
Track01965,continuous,miss_program_swap,13
Track01965,continuous,miss_no_candidate,3780
Track01965,continuous,fp_timing,2609
Track01965,continuous,fp_octave,8
Track01965,continuous,fp_program_swap,3
Track01965,continuous,fp_spurious_near,4160
Track01965,continuous,fp_spurious_far,249
Track01965,continuous,gt_drum,2081
Track01965,continuous,pred_drum,2651
Track01965,continuous,tp_drum,518
Track01965,continuous,miss_drum,1563
Track01965,continuous,fp_drum,2133
Track01965,continuous,tp_pitched,7
Track01965,continuous,tp_pitched_offset_ok,2
Track01965,continuous,tp_pitched_offset_short,3
Track01965,continuous,tp_pitched_offset_long,2
Track01965,continuous,mean_offset_delta_ticks_pitched,-2.14286
Track01965,continuous,mean_duration_ratio_pitched,1.48311
Track01965,continuous,precision,0.0694996
Track01965,continuous,recall,0.112976
Track01965,continuous,f1,0.0860585
Track01965,continuous,mean_onset_delta_ticks,2.75048
Track01965,continuous,mean_offset_delta_ticks,-8.62095
Track01965,continuous,mean_duration_ratio,0.288382
Track01965,reset,n_gt,4647
Track01965,reset,n_pred,17074
Track01965,reset,tp_onset,308
Track01965,reset,tp_offset_ok,280
Track01965,reset,tp_offset_short,27
Track01965,reset,tp_offset_long,1
Track01965,reset,miss_timing_near,323
Track01965,reset,miss_same_pitch_far,1992
Track01965,reset,miss_octave,10
Track01965,reset,miss_program_swap,44
Track01965,reset,miss_no_candidate,1970
Track01965,reset,fp_timing,4979
Track01965,reset,fp_octave,53
Track01965,reset,fp_program_swap,46
Track01965,reset,fp_spurious_near,11433
Track01965,reset,fp_spurious_far,255
Track01965,reset,gt_drum,2081
Track01965,reset,pred_drum,4668
Track01965,reset,tp_drum,301
Track01965,reset,miss_drum,1780
Track01965,reset,fp_drum,4367
Track01965,reset,tp_pitched,7
Track01965,reset,tp_pitched_offset_ok,2
Track01965,reset,tp_pitched_offset_short,4
Track01965,reset,tp_pitched_offset_long,1
Track01965,reset,mean_offset_delta_ticks_pitched,-8
Track01965,reset,mean_duration_ratio_pitched,0.639688
Track01965,reset,precision,0.0180391
Track01965,reset,recall,0.0662793
Track01965,reset,f1,0.0283597
Track01965,reset,mean_onset_delta_ticks,2.47727
Track01965,reset,mean_offset_delta_ticks,-4.1461
Track01965,reset,mean_duration_ratio,0.289914
Track01972,continuous,n_gt,8718
Track01972,continuous,n_pred,6863
Track01972,continuous,tp_onset,238
Track01972,continuous,tp_offset_ok,238
Track01972,continuous,tp_offset_short,0
Track01972,continuous,tp_offset_long,0
Track01972,continuous,miss_timing_near,1419
Track01972,continuous,miss_same_pitch_far,395
Track01972,continuous,miss_octave,3
Track01972,continuous,miss_program_swap,16
Track01972,continuous,miss_no_candidate,6647
Track01972,continuous,fp_timing,1617
Track01972,continuous,fp_octave,6
Track01972,continuous,fp_program_swap,28
Track01972,continuous,fp_spurious_near,4926
Track01972,continuous,fp_spurious_far,48
Track01972,continuous,gt_drum,2533
Track01972,continuous,pred_drum,3349
Track01972,continuous,tp_drum,238
Track01972,continuous,miss_drum,2295
Track01972,continuous,fp_drum,3111
Track01972,continuous,tp_pitched,0
Track01972,continuous,tp_pitched_offset_ok,0
Track01972,continuous,tp_pitched_offset_short,0
Track01972,continuous,tp_pitched_offset_long,0
Track01972,continuous,mean_offset_delta_ticks_pitched,nan
Track01972,continuous,mean_duration_ratio_pitched,nan
Track01972,continuous,precision,0.0346787
Track01972,continuous,recall,0.0272998
Track01972,continuous,f1,0.03055
Track01972,continuous,mean_onset_delta_ticks,2.34874
Track01972,continuous,mean_offset_delta_ticks,-1.12605
Track01972,continuous,mean_duration_ratio,0.629615
Track01972,reset,n_gt,8718
Track01972,reset,n_pred,20006
Track01972,reset,tp_onset,779
Track01972,reset,tp_offset_ok,744
Track01972,reset,tp_offset_short,32
Track01972,reset,tp_offset_long,3
Track01972,reset,miss_timing_near,868
Track01972,reset,miss_same_pitch_far,4751
Track01972,reset,miss_octave,18
Track01972,reset,miss_program_swap,1
Track01972,reset,miss_no_candidate,2301
Track01972,reset,fp_timing,8177
Track01972,reset,fp_octave,19
Track01972,reset,fp_program_swap,29
Track01972,reset,fp_spurious_near,11002
Track01972,reset,fp_spurious_far,0
Track01972,reset,gt_drum,2533
Track01972,reset,pred_drum,4438
Track01972,reset,tp_drum,711
Track01972,reset,miss_drum,1822
Track01972,reset,fp_drum,3727
Track01972,reset,tp_pitched,68
Track01972,reset,tp_pitched_offset_ok,33
Track01972,reset,tp_pitched_offset_short,32
Track01972,reset,tp_pitched_offset_long,3
Track01972,reset,mean_offset_delta_ticks_pitched,-24.6618
Track01972,reset,mean_duration_ratio_pitched,0.460786
Track01972,reset,precision,0.0389383
Track01972,reset,recall,0.0893554
Track01972,reset,f1,0.0542404
Track01972,reset,mean_onset_delta_ticks,2.55456
Track01972,reset,mean_offset_delta_ticks,-2.78947
Track01972,reset,mean_duration_ratio,0.663035
Track01973,continuous,n_gt,6089
Track01973,continuous,n_pred,3667
Track01973,continuous,tp_onset,39
Track01973,continuous,tp_offset_ok,21
Track01973,continuous,tp_offset_short,17
Track01973,continuous,tp_offset_long,1
Track01973,continuous,miss_timing_near,164
Track01973,continuous,miss_same_pitch_far,1194
Track01973,continuous,miss_octave,23
Track01973,continuous,miss_program_swap,21
Track01973,continuous,miss_no_candidate,4648
Track01973,continuous,fp_timing,887
Track01973,continuous,fp_octave,20
Track01973,continuous,fp_program_swap,16
Track01973,continuous,fp_spurious_near,2541
Track01973,continuous,fp_spurious_far,164
Track01973,continuous,gt_drum,1800
Track01973,continuous,pred_drum,2552
Track01973,continuous,tp_drum,21
Track01973,continuous,miss_drum,1779
Track01973,continuous,fp_drum,2531
Track01973,continuous,tp_pitched,18
Track01973,continuous,tp_pitched_offset_ok,0
Track01973,continuous,tp_pitched_offset_short,17
Track01973,continuous,tp_pitched_offset_long,1
Track01973,continuous,mean_offset_delta_ticks_pitched,-23.7778
Track01973,continuous,mean_duration_ratio_pitched,0.648253
Track01973,continuous,precision,0.0106354
Track01973,continuous,recall,0.00640499
Track01973,continuous,f1,0.00799508
Track01973,continuous,mean_onset_delta_ticks,2.10256
Track01973,continuous,mean_offset_delta_ticks,-13.2051
Track01973,continuous,mean_duration_ratio,0.397096
Track01973,reset,n_gt,6089
Track01973,reset,n_pred,22761
Track01973,reset,tp_onset,310
Track01973,reset,tp_offset_ok,92
Track01973,reset,tp_offset_short,218
Track01973,reset,tp_offset_long,0
Track01973,reset,miss_timing_near,290
Track01973,reset,miss_same_pitch_far,2174
Track01973,reset,miss_octave,58
Track01973,reset,miss_program_swap,12
Track01973,reset,miss_no_candidate,3245
Track01973,reset,fp_timing,14044
Track01973,reset,fp_octave,74
Track01973,reset,fp_program_swap,41
Track01973,reset,fp_spurious_near,8246
Track01973,reset,fp_spurious_far,46
Track01973,reset,gt_drum,1800
Track01973,reset,pred_drum,4823
Track01973,reset,tp_drum,85
Track01973,reset,miss_drum,1715
Track01973,reset,fp_drum,4738
Track01973,reset,tp_pitched,225
Track01973,reset,tp_pitched_offset_ok,7
Track01973,reset,tp_pitched_offset_short,218
Track01973,reset,tp_pitched_offset_long,0
Track01973,reset,mean_offset_delta_ticks_pitched,-56.1867
Track01973,reset,mean_duration_ratio_pitched,0.13081
Track01973,reset,precision,0.0136198
Track01973,reset,recall,0.0509115
Track01973,reset,f1,0.0214905
Track01973,reset,mean_onset_delta_ticks,2.04194
Track01973,reset,mean_offset_delta_ticks,-41.7516
Track01973,reset,mean_duration_ratio,0.148804
Track01975,continuous,n_gt,8173
Track01975,continuous,n_pred,6315
Track01975,continuous,tp_onset,52
Track01975,continuous,tp_offset_ok,48
Track01975,continuous,tp_offset_short,3
Track01975,continuous,tp_offset_long,1
Track01975,continuous,miss_timing_near,202
Track01975,continuous,miss_same_pitch_far,1109
Track01975,continuous,miss_octave,19
Track01975,continuous,miss_program_swap,26
Track01975,continuous,miss_no_candidate,6765
Track01975,continuous,fp_timing,1644
Track01975,continuous,fp_octave,13
Track01975,continuous,fp_program_swap,3
Track01975,continuous,fp_spurious_near,4597
Track01975,continuous,fp_spurious_far,6
Track01975,continuous,gt_drum,2554
Track01975,continuous,pred_drum,3290
Track01975,continuous,tp_drum,43
Track01975,continuous,miss_drum,2511
Track01975,continuous,fp_drum,3247
Track01975,continuous,tp_pitched,9
Track01975,continuous,tp_pitched_offset_ok,5
Track01975,continuous,tp_pitched_offset_short,3
Track01975,continuous,tp_pitched_offset_long,1
Track01975,continuous,mean_offset_delta_ticks_pitched,-5.66667
Track01975,continuous,mean_duration_ratio_pitched,0.86457
Track01975,continuous,precision,0.00823436
Track01975,continuous,recall,0.00636241
Track01975,continuous,f1,0.00717835
Track01975,continuous,mean_onset_delta_ticks,2.15385
Track01975,continuous,mean_offset_delta_ticks,-1.67308
Track01975,continuous,mean_duration_ratio,0.757155
Track01975,reset,n_gt,8173
Track01975,reset,n_pred,18943
Track01975,reset,tp_onset,268
Track01975,reset,tp_offset_ok,248
Track01975,reset,tp_offset_short,16
Track01975,reset,tp_offset_long,4
Track01975,reset,miss_timing_near,576
Track01975,reset,miss_same_pitch_far,3258
Track01975,reset,miss_octave,32
Track01975,reset,miss_program_swap,42
Track01975,reset,miss_no_candidate,3997
Track01975,reset,fp_timing,6365
Track01975,reset,fp_octave,7
Track01975,reset,fp_program_swap,59
Track01975,reset,fp_spurious_near,12238
Track01975,reset,fp_spurious_far,6
Track01975,reset,gt_drum,2554
Track01975,reset,pred_drum,4064
Track01975,reset,tp_drum,236
Track01975,reset,miss_drum,2318
Track01975,reset,fp_drum,3828
Track01975,reset,tp_pitched,32
Track01975,reset,tp_pitched_offset_ok,12
Track01975,reset,tp_pitched_offset_short,16
Track01975,reset,tp_pitched_offset_long,4
Track01975,reset,mean_offset_delta_ticks_pitched,23.7188
Track01975,reset,mean_duration_ratio_pitched,3.62578
Track01975,reset,precision,0.0141477
Track01975,reset,recall,0.0327909
Track01975,reset,f1,0.0197669
Track01975,reset,mean_onset_delta_ticks,2.37687
Track01975,reset,mean_offset_delta_ticks,2.55224
Track01975,reset,mean_duration_ratio,1.09906
Track01978,continuous,n_gt,6519
Track01978,continuous,n_pred,3378
Track01978,continuous,tp_onset,114
Track01978,continuous,tp_offset_ok,33
Track01978,continuous,tp_offset_short,81
Track01978,continuous,tp_offset_long,0
Track01978,continuous,miss_timing_near,469
Track01978,continuous,miss_same_pitch_far,228
Track01978,continuous,miss_octave,18
Track01978,continuous,miss_program_swap,17
Track01978,continuous,miss_no_candidate,5673
Track01978,continuous,fp_timing,2475
Track01978,continuous,fp_octave,3
Track01978,continuous,fp_program_swap,2
Track01978,continuous,fp_spurious_near,761
Track01978,continuous,fp_spurious_far,23
Track01978,continuous,gt_drum,2317
Track01978,continuous,pred_drum,1442
Track01978,continuous,tp_drum,102
Track01978,continuous,miss_drum,2215
Track01978,continuous,fp_drum,1340
Track01978,continuous,tp_pitched,12
Track01978,continuous,tp_pitched_offset_ok,0
Track01978,continuous,tp_pitched_offset_short,12
Track01978,continuous,tp_pitched_offset_long,0
Track01978,continuous,mean_offset_delta_ticks_pitched,-112.5
Track01978,continuous,mean_duration_ratio_pitched,0.196094
Track01978,continuous,precision,0.0337478
Track01978,continuous,recall,0.0174873
Track01978,continuous,f1,0.0230373
Track01978,continuous,mean_onset_delta_ticks,2.97368
Track01978,continuous,mean_offset_delta_ticks,-25.0614
Track01978,continuous,mean_duration_ratio,0.0830479
Track01978,reset,n_gt,6519
Track01978,reset,n_pred,21873
Track01978,reset,tp_onset,483
Track01978,reset,tp_offset_ok,272
Track01978,reset,tp_offset_short,210
Track01978,reset,tp_offset_long,1
Track01978,reset,miss_timing_near,565
Track01978,reset,miss_same_pitch_far,2315
Track01978,reset,miss_octave,59
Track01978,reset,miss_program_swap,33
Track01978,reset,miss_no_candidate,3064
Track01978,reset,fp_timing,19323
Track01978,reset,fp_octave,6
Track01978,reset,fp_program_swap,12
Track01978,reset,fp_spurious_near,2027
Track01978,reset,fp_spurious_far,22
Track01978,reset,gt_drum,2317
Track01978,reset,pred_drum,5859
Track01978,reset,tp_drum,435
Track01978,reset,miss_drum,1882
Track01978,reset,fp_drum,5424
Track01978,reset,tp_pitched,48
Track01978,reset,tp_pitched_offset_ok,16
Track01978,reset,tp_pitched_offset_short,31
Track01978,reset,tp_pitched_offset_long,1
Track01978,reset,mean_offset_delta_ticks_pitched,-31.1667
Track01978,reset,mean_duration_ratio_pitched,0.276632
Track01978,reset,precision,0.022082
Track01978,reset,recall,0.0740911
Track01978,reset,f1,0.0340237
Track01978,reset,mean_onset_delta_ticks,2.09524
Track01978,reset,mean_offset_delta_ticks,-12.617
Track01978,reset,mean_duration_ratio,0.111615
Track01982,continuous,n_gt,6118
Track01982,continuous,n_pred,3304
Track01982,continuous,tp_onset,200
Track01982,continuous,tp_offset_ok,191
Track01982,continuous,tp_offset_short,8
Track01982,continuous,tp_offset_long,1
Track01982,continuous,miss_timing_near,248
Track01982,continuous,miss_same_pitch_far,682
Track01982,continuous,miss_octave,13
Track01982,continuous,miss_program_swap,34
Track01982,continuous,miss_no_candidate,4941
Track01982,continuous,fp_timing,1612
Track01982,continuous,fp_octave,10
Track01982,continuous,fp_program_swap,34
Track01982,continuous,fp_spurious_near,1342
Track01982,continuous,fp_spurious_far,106
Track01982,continuous,gt_drum,1730
Track01982,continuous,pred_drum,1788
Track01982,continuous,tp_drum,186
Track01982,continuous,miss_drum,1544
Track01982,continuous,fp_drum,1602
Track01982,continuous,tp_pitched,14
Track01982,continuous,tp_pitched_offset_ok,5
Track01982,continuous,tp_pitched_offset_short,8
Track01982,continuous,tp_pitched_offset_long,1
Track01982,continuous,mean_offset_delta_ticks_pitched,-38.2857
Track01982,continuous,mean_duration_ratio_pitched,0.599677
Track01982,continuous,precision,0.0605327
Track01982,continuous,recall,0.0326904
Track01982,continuous,f1,0.0424538
Track01982,continuous,mean_onset_delta_ticks,2.805
Track01982,continuous,mean_offset_delta_ticks,-2.91
Track01982,continuous,mean_duration_ratio,0.901636
Track01982,reset,n_gt,6118
Track01982,reset,n_pred,15060
Track01982,reset,tp_onset,247
Track01982,reset,tp_offset_ok,215
Track01982,reset,tp_offset_short,22
Track01982,reset,tp_offset_long,10
Track01982,reset,miss_timing_near,408
Track01982,reset,miss_same_pitch_far,3306
Track01982,reset,miss_octave,66
Track01982,reset,miss_program_swap,5
Track01982,reset,miss_no_candidate,2086
Track01982,reset,fp_timing,4067
Track01982,reset,fp_octave,207
Track01982,reset,fp_program_swap,148
Track01982,reset,fp_spurious_near,10327
Track01982,reset,fp_spurious_far,64
Track01982,reset,gt_drum,1730
Track01982,reset,pred_drum,3026
Track01982,reset,tp_drum,200
Track01982,reset,miss_drum,1530
Track01982,reset,fp_drum,2826
Track01982,reset,tp_pitched,47
Track01982,reset,tp_pitched_offset_ok,15
Track01982,reset,tp_pitched_offset_short,22
Track01982,reset,tp_pitched_offset_long,10
Track01982,reset,mean_offset_delta_ticks_pitched,1.93617
Track01982,reset,mean_duration_ratio_pitched,2.97317
Track01982,reset,precision,0.0164011
Track01982,reset,recall,0.0403727
Track01982,reset,f1,0.0233261
Track01982,reset,mean_onset_delta_ticks,2.31579
Track01982,reset,mean_offset_delta_ticks,0.469636
Track01982,reset,mean_duration_ratio,1.32807
Track01987,continuous,n_gt,4401
Track01987,continuous,n_pred,2837
Track01987,continuous,tp_onset,29
Track01987,continuous,tp_offset_ok,13
Track01987,continuous,tp_offset_short,13
Track01987,continuous,tp_offset_long,3
Track01987,continuous,miss_timing_near,140
Track01987,continuous,miss_same_pitch_far,268
Track01987,continuous,miss_octave,12
Track01987,continuous,miss_program_swap,2
Track01987,continuous,miss_no_candidate,3950
Track01987,continuous,fp_timing,2027
Track01987,continuous,fp_octave,1
Track01987,continuous,fp_program_swap,0
Track01987,continuous,fp_spurious_near,752
Track01987,continuous,fp_spurious_far,28
Track01987,continuous,gt_drum,1539
Track01987,continuous,pred_drum,1129
Track01987,continuous,tp_drum,24
Track01987,continuous,miss_drum,1515
Track01987,continuous,fp_drum,1105
Track01987,continuous,tp_pitched,5
Track01987,continuous,tp_pitched_offset_ok,0
Track01987,continuous,tp_pitched_offset_short,2
Track01987,continuous,tp_pitched_offset_long,3
Track01987,continuous,mean_offset_delta_ticks_pitched,-14.4
Track01987,continuous,mean_duration_ratio_pitched,2.59482
Track01987,continuous,precision,0.0102221
Track01987,continuous,recall,0.00658941
Track01987,continuous,f1,0.00801326
Track01987,continuous,mean_onset_delta_ticks,3.24138
Track01987,continuous,mean_offset_delta_ticks,-9.48276
Track01987,continuous,mean_duration_ratio,0.520566
Track01987,reset,n_gt,4401
Track01987,reset,n_pred,21413
Track01987,reset,tp_onset,151
Track01987,reset,tp_offset_ok,58
Track01987,reset,tp_offset_short,89
Track01987,reset,tp_offset_long,4
Track01987,reset,miss_timing_near,180
Track01987,reset,miss_same_pitch_far,1983
Track01987,reset,miss_octave,53
Track01987,reset,miss_program_swap,2
Track01987,reset,miss_no_candidate,2032
Track01987,reset,fp_timing,18079
Track01987,reset,fp_octave,8
Track01987,reset,fp_program_swap,10
Track01987,reset,fp_spurious_near,3126
Track01987,reset,fp_spurious_far,39
Track01987,reset,gt_drum,1539
Track01987,reset,pred_drum,4718
Track01987,reset,tp_drum,98
Track01987,reset,miss_drum,1441
Track01987,reset,fp_drum,4620
Track01987,reset,tp_pitched,53
Track01987,reset,tp_pitched_offset_ok,10
Track01987,reset,tp_pitched_offset_short,39
Track01987,reset,tp_pitched_offset_long,4
Track01987,reset,mean_offset_delta_ticks_pitched,-45.8868
Track01987,reset,mean_duration_ratio_pitched,0.819477
Track01987,reset,precision,0.00705179
Track01987,reset,recall,0.0343104
Track01987,reset,f1,0.0116991
Track01987,reset,mean_onset_delta_ticks,2.17881
Track01987,reset,mean_offset_delta_ticks,-22.3775
Track01987,reset,mean_duration_ratio,0.351251
Track01990,continuous,n_gt,6340
Track01990,continuous,n_pred,3891
Track01990,continuous,tp_onset,106
Track01990,continuous,tp_offset_ok,49
Track01990,continuous,tp_offset_short,53
Track01990,continuous,tp_offset_long,4
Track01990,continuous,miss_timing_near,1233
Track01990,continuous,miss_same_pitch_far,614
Track01990,continuous,miss_octave,1
Track01990,continuous,miss_program_swap,4
Track01990,continuous,miss_no_candidate,4382
Track01990,continuous,fp_timing,2223
Track01990,continuous,fp_octave,4
Track01990,continuous,fp_program_swap,3
Track01990,continuous,fp_spurious_near,1518
Track01990,continuous,fp_spurious_far,37
Track01990,continuous,gt_drum,2314
Track01990,continuous,pred_drum,1694
Track01990,continuous,tp_drum,102
Track01990,continuous,miss_drum,2212
Track01990,continuous,fp_drum,1592
Track01990,continuous,tp_pitched,4
Track01990,continuous,tp_pitched_offset_ok,0
Track01990,continuous,tp_pitched_offset_short,0
Track01990,continuous,tp_pitched_offset_long,4
Track01990,continuous,mean_offset_delta_ticks_pitched,24.75
Track01990,continuous,mean_duration_ratio_pitched,3.12304
Track01990,continuous,precision,0.0272424
Track01990,continuous,recall,0.0167192
Track01990,continuous,f1,0.0207213
Track01990,continuous,mean_onset_delta_ticks,2.78302
Track01990,continuous,mean_offset_delta_ticks,-8.54717
Track01990,continuous,mean_duration_ratio,0.208492
Track01990,reset,n_gt,6340
Track01990,reset,n_pred,17572
Track01990,reset,tp_onset,401
Track01990,reset,tp_offset_ok,214
Track01990,reset,tp_offset_short,187
Track01990,reset,tp_offset_long,0
Track01990,reset,miss_timing_near,523
Track01990,reset,miss_same_pitch_far,2776
Track01990,reset,miss_octave,10
Track01990,reset,miss_program_swap,4
Track01990,reset,miss_no_candidate,2626
Track01990,reset,fp_timing,8617
Track01990,reset,fp_octave,46
Track01990,reset,fp_program_swap,58
Track01990,reset,fp_spurious_near,7859
Track01990,reset,fp_spurious_far,591
Track01990,reset,gt_drum,2314
Track01990,reset,pred_drum,5508
Track01990,reset,tp_drum,386
Track01990,reset,miss_drum,1928
Track01990,reset,fp_drum,5122
Track01990,reset,tp_pitched,15
Track01990,reset,tp_pitched_offset_ok,5
Track01990,reset,tp_pitched_offset_short,10
Track01990,reset,tp_pitched_offset_long,0
Track01990,reset,mean_offset_delta_ticks_pitched,-36
Track01990,reset,mean_duration_ratio_pitched,0.381919
Track01990,reset,precision,0.0228204
Track01990,reset,recall,0.0632492
Track01990,reset,f1,0.0335396
Track01990,reset,mean_onset_delta_ticks,2.34414
Track01990,reset,mean_offset_delta_ticks,-10.8878
Track01990,reset,mean_duration_ratio,0.122791
Track01993,continuous,n_gt,6259
Track01993,continuous,n_pred,3002
Track01993,continuous,tp_onset,368
Track01993,continuous,tp_offset_ok,368
Track01993,continuous,tp_offset_short,0
Track01993,continuous,tp_offset_long,0
Track01993,continuous,miss_timing_near,1150
Track01993,continuous,miss_same_pitch_far,359
Track01993,continuous,miss_octave,9
Track01993,continuous,miss_program_swap,11
Track01993,continuous,miss_no_candidate,4362
Track01993,continuous,fp_timing,406
Track01993,continuous,fp_octave,6
Track01993,continuous,fp_program_swap,10
Track01993,continuous,fp_spurious_near,2059
Track01993,continuous,fp_spurious_far,153
Track01993,continuous,gt_drum,3932
Track01993,continuous,pred_drum,995
Track01993,continuous,tp_drum,368
Track01993,continuous,miss_drum,3564
Track01993,continuous,fp_drum,627
Track01993,continuous,tp_pitched,0
Track01993,continuous,tp_pitched_offset_ok,0
Track01993,continuous,tp_pitched_offset_short,0
Track01993,continuous,tp_pitched_offset_long,0
Track01993,continuous,mean_offset_delta_ticks_pitched,nan
Track01993,continuous,mean_duration_ratio_pitched,nan
Track01993,continuous,precision,0.122585
Track01993,continuous,recall,0.0587953
Track01993,continuous,f1,0.0794731
Track01993,continuous,mean_onset_delta_ticks,2.86413
Track01993,continuous,mean_offset_delta_ticks,-0.701087
Track01993,continuous,mean_duration_ratio,0.612648
Track01993,reset,n_gt,6259
Track01993,reset,n_pred,28063
Track01993,reset,tp_onset,902
Track01993,reset,tp_offset_ok,872
Track01993,reset,tp_offset_short,28
Track01993,reset,tp_offset_long,2
Track01993,reset,miss_timing_near,1243
Track01993,reset,miss_same_pitch_far,2782
Track01993,reset,miss_octave,22
Track01993,reset,miss_program_swap,7
Track01993,reset,miss_no_candidate,1303
Track01993,reset,fp_timing,18363
Track01993,reset,fp_octave,20
Track01993,reset,fp_program_swap,55
Track01993,reset,fp_spurious_near,8078
Track01993,reset,fp_spurious_far,645
Track01993,reset,gt_drum,3932
Track01993,reset,pred_drum,6061
Track01993,reset,tp_drum,866
Track01993,reset,miss_drum,3066
Track01993,reset,fp_drum,5195
Track01993,reset,tp_pitched,36
Track01993,reset,tp_pitched_offset_ok,6
Track01993,reset,tp_pitched_offset_short,28
Track01993,reset,tp_pitched_offset_long,2
Track01993,reset,mean_offset_delta_ticks_pitched,-54.8333
Track01993,reset,mean_duration_ratio_pitched,1.01227
Track01993,reset,precision,0.032142
Track01993,reset,recall,0.144112
Track01993,reset,f1,0.052561
Track01993,reset,mean_onset_delta_ticks,2.33481
Track01993,reset,mean_offset_delta_ticks,-2.78381
Track01993,reset,mean_duration_ratio,0.698787
Track01995,continuous,n_gt,2497
Track01995,continuous,n_pred,2062
Track01995,continuous,tp_onset,107
Track01995,continuous,tp_offset_ok,100
Track01995,continuous,tp_offset_short,4
