step,loss,acc,eos_acc,gnorm,lr,n_tok
301,2.1235337257385254,0.3691529631614685,0.5,3.328125,0.0005995673570860814,2373
302,1.770469069480896,0.4670846462249756,0.25,2.140625,0.0005995586631324704,5423
303,1.5539500713348389,0.5304026007652283,0.25,2.921875,0.0005995498827586036,2434
304,1.5138485431671143,0.5818315744400024,0.25,2.109375,0.000599541015967057,2719
305,1.4740601778030396,0.5860369801521301,0.25,2.0,0.000599532062760432,2435
306,1.4445366859436035,0.5716342926025391,0.75,2.328125,0.0005995230231413554,2778
307,2.0173227787017822,0.40424060821533203,0.0,3.109375,0.0005995138971124792,4339
308,1.7334219217300415,0.4617486298084259,0.25,2.5625,0.0005995046846764811,1830
309,1.7867358922958374,0.4727272689342499,0.75,2.375,0.000599495385836064,1925
310,1.640265941619873,0.5116426944732666,0.0,2.25,0.0005994860005939556,4724
311,1.7644656896591187,0.4631125330924988,0.0,2.625,0.00059947652895291,1857
312,1.1028988361358643,0.6942528486251831,0.25,2.0625,0.0005994669709157056,1740
313,2.0544328689575195,0.41904300451278687,0.25,2.453125,0.0005994573264851469,4138
314,2.092207670211792,0.3943060636520386,0.25,2.46875,0.0005994475956640635,1405
315,1.8957768678665161,0.466928094625473,0.5,2.03125,0.0005994377784553101,3825
316,0.914879560470581,0.7400918006896973,0.75,1.5234375,0.000599427874861767,2397
317,1.7055549621582031,0.5040152668952942,0.0,2.84375,0.0005994178848863401,2615
318,1.6281933784484863,0.49668535590171814,0.75,2.796875,0.00059940780853196,1961
319,1.4534715414047241,0.5732529163360596,0.25,1.96875,0.000599397645801583,2819
320,1.7193859815597534,0.4747474789619446,0.5,1.8671875,0.0005993873966981911,1980
321,1.4300236701965332,0.5847728848457336,0.75,1.5234375,0.0005993770612247909,3126
322,0.968679666519165,0.7313840389251709,0.5,1.6171875,0.0005993666393844147,2565
323,1.4963030815124512,0.528623640537262,0.75,1.921875,0.0005993561311801205,3284
324,1.825605869293213,0.4326309561729431,0.75,1.6875,0.0005993455366149909,5173
325,1.2841179370880127,0.6144869327545166,0.75,1.734375,0.0005993348556921346,2485
326,1.7949210405349731,0.4921993017196655,0.5,1.734375,0.000599324088414685,1987
327,1.4120033979415894,0.5346916317939758,1.0,2.3125,0.000599313234785801,1816
328,1.7361774444580078,0.46483179926872253,0.5,2.25,0.0005993022948086674,4578
329,1.7718760967254639,0.4874015748500824,0.5,2.234375,0.0005992912684864934,3810
330,1.6080825328826904,0.5150675177574158,0.25,1.75,0.0005992801558225143,5774
331,1.6473348140716553,0.4777393341064453,0.0,1.8359375,0.0005992689568199902,4335
332,1.578009843826294,0.5168657302856445,0.0,1.2109375,0.0005992576714822069,4773
333,1.266391396522522,0.6319018602371216,0.75,1.5078125,0.0005992462998124753,2934
334,2.063859224319458,0.3953045606613159,0.0,2.390625,0.0005992348418141319,1576
335,1.2955833673477173,0.6335113644599915,0.25,1.9921875,0.0005992232974905382,2996
336,2.035996675491333,0.39753401279449463,0.0,2.6875,0.0005992116668450812,2352
337,1.2037845849990845,0.6672845482826233,0.0,2.84375,0.0005991999498811733,2158
338,1.2169878482818604,0.6878378391265869,0.25,2.09375,0.000599188146602252,2220
339,1.3049930334091187,0.6188841462135315,0.5,1.953125,0.0005991762570117802,2330
340,1.6115647554397583,0.5206266045570374,1.0,2.171875,0.0005991642811132465,1915
341,1.7558040618896484,0.4544656574726105,0.5,1.8515625,0.0005991522189101641,4557
342,1.2849634885787964,0.629755437374115,1.0,1.6484375,0.0005991400704060722,2944
343,1.7118782997131348,0.4793447256088257,0.25,1.8828125,0.0005991278356045349,1404
344,1.389599084854126,0.5753685235977173,0.5,1.4609375,0.0005991155145091417,2103
345,1.7615000009536743,0.4384461045265198,0.5,1.53125,0.0005991031071235076,5483
346,1.469032883644104,0.5577419400215149,0.25,1.609375,0.0005990906134512727,3100
